transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,project_id
NTX-00821,2025-06-27T10:33:28,DEPT-NHAI,VEN-006,Consultancy,383156.31,UPI,Procurement for PMGSY - Batch 84,OFFICER-02,BUD-6390,PROJ-001
NTX-00822,2025-04-13T12:34:29,DEPT-NHAI,VEN-091,Manpower,261337.14,RTGS,Emergency allocation for DEPT-NHAI operations,OFFICER-05,BUD-8241,PROJ-017
NTX-00823,2025-12-19T12:51:01,DEPT-NHAI,VEN-005,IT Hardware,152451.08,NEFT,Maintenance support for DEPT-NHAI,OFFICER-00,BUD-5976,PROJ-004
NTX-00824,2025-10-29T09:15:17,DEPT-EDU-DELHI,VEN-091,Medical Supplies,296382.81,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-05,BUD-7720,PROJ-013
NTX-00825,2025-06-06T14:32:17,DEPT-NHAI,VEN-010,Civil Works,209864.0,UPI,Quarterly supply refill for PMGSY,OFFICER-00,BUD-8542,PROJ-014
NTX-00826,2025-05-06T15:44:01,DEPT-NHAI,VEN-098,Medical Supplies,88242.68,RTGS,Procurement for Smart City Mission - Batch 70,OFFICER-01,BUD-3193,PROJ-018
NTX-00827,2025-08-13T17:49:50,DEPT-HEALTH-AIIMS,VEN-048,Medical Supplies,214090.3,RTGS,Procurement for Ayushman Bharat - Batch 38,OFFICER-01,BUD-9976,PROJ-016
NTX-00828,2025-11-28T17:04:40,DEPT-HEALTH-AIIMS,VEN-072,Consultancy,89410.0,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-04,BUD-8069,PROJ-007
NTX-00829,2025-04-29T13:04:12,DEPT-CPWD,VEN-001,Manpower,55408.27,UPI,Maintenance support for DEPT-CPWD,OFFICER-04,BUD-7130,PROJ-019
NTX-00830,2025-10-10T11:19:20,DEPT-RAIL,VEN-021,Manpower,386550.58,RTGS,Emergency allocation for DEPT-RAIL operations,OFFICER-04,BUD-4552,PROJ-007
NTX-00831,2025-07-17T09:03:21,DEPT-HEALTH-AIIMS,VEN-005,Civil Works,121337.06,NEFT,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-00,BUD-7700,PROJ-012
NTX-00832,2025-11-11T17:11:25,DEPT-CPWD,VEN-075,Consultancy,305682.46,UPI,Consultancy charges for Phase 1 of PMGSY,OFFICER-08,BUD-1331,PROJ-010
NTX-00833,2025-04-18T14:25:31,DEPT-RAIL,VEN-078,Consultancy,399450.91,NEFT,Quarterly supply refill for Smart City Mission,OFFICER-05,BUD-1815,PROJ-011
NTX-00834,2025-08-23T14:22:36,DEPT-HEALTH-AIIMS,VEN-060,Manpower,263775.33,NEFT,Consultancy charges for Phase 2 of Swachh Bharat,OFFICER-00,BUD-1539,PROJ-017
NTX-00835,2025-10-20T13:47:58,DEPT-HEALTH-AIIMS,VEN-011,Consultancy,193845.74,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-00,BUD-3204,PROJ-018
NTX-00836,2025-01-04T15:28:31,DEPT-RAIL,VEN-013,Medical Supplies,350884.65,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-06,BUD-7863,PROJ-009
NTX-00837,2025-11-01T13:20:51,DEPT-NHAI,VEN-093,Civil Works,289256.79,NEFT,Consultancy charges for Phase 2 of Ayushman Bharat,OFFICER-06,BUD-5419,PROJ-019
NTX-00838,2025-01-21T10:41:55,DEPT-CPWD,VEN-034,Manpower,382986.65,NEFT,Maintenance support for DEPT-CPWD,OFFICER-04,BUD-1516,PROJ-008
NTX-00839,2025-03-09T11:13:40,DEPT-HEALTH-AIIMS,VEN-063,Medical Supplies,329921.78,UPI,Consultancy charges for Phase 2 of Ayushman Bharat,OFFICER-02,BUD-1863,PROJ-019
NTX-00840,2025-04-29T15:06:19,DEPT-NHAI,VEN-029,Civil Works,99206.31,RTGS,Consultancy charges for Phase 3 of Digital India,OFFICER-03,BUD-2103,PROJ-017
NTX-00841,2025-01-16T12:15:39,DEPT-RAIL,VEN-040,Medical Supplies,177525.77,UPI,Quarterly supply refill for Ayushman Bharat,OFFICER-04,BUD-1405,PROJ-005
NTX-00842,2025-07-12T17:01:13,DEPT-NHAI,VEN-017,Medical Supplies,416444.55,RTGS,Emergency allocation for DEPT-NHAI operations,OFFICER-02,BUD-2023,PROJ-008
NTX-00843,2025-03-13T14:00:25,DEPT-EDU-DELHI,VEN-037,Manpower,189459.99,NEFT,Consultancy charges for Phase 1 of Smart City Mission,OFFICER-00,BUD-1581,PROJ-008
NTX-00844,2025-10-20T13:22:22,DEPT-NHAI,VEN-018,IT Hardware,168981.59,RTGS,Emergency allocation for DEPT-NHAI operations,OFFICER-07,BUD-1596,PROJ-001
NTX-00845,2025-05-31T11:21:24,DEPT-NHAI,VEN-016,Civil Works,114085.18,RTGS,Maintenance support for DEPT-NHAI,OFFICER-05,BUD-9485,PROJ-011
NTX-00846,2025-12-05T09:24:11,DEPT-EDU-DELHI,VEN-011,IT Hardware,11492.13,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-08,BUD-8365,PROJ-013
NTX-00847,2025-12-24T17:16:29,DEPT-RAIL,VEN-046,IT Hardware,361201.39,NEFT,Quarterly supply refill for Digital India,OFFICER-02,BUD-2694,PROJ-004
NTX-00848,2025-03-20T10:13:01,DEPT-EDU-DELHI,VEN-040,Civil Works,405346.35,RTGS,Procurement for PMGSY - Batch 24,OFFICER-07,BUD-8711,PROJ-004
NTX-00849,2025-11-10T15:21:21,DEPT-RAIL,VEN-017,IT Hardware,280392.87,UPI,Consultancy charges for Phase 1 of Ayushman Bharat,OFFICER-01,BUD-5433,PROJ-005
NTX-00850,2025-07-13T11:16:57,DEPT-HEALTH-AIIMS,VEN-087,Medical Supplies,187475.15,UPI,Maintenance support for DEPT-HEALTH-AIIMS,OFFICER-08,BUD-5649,PROJ-016
NTX-00851,2025-04-29T13:04:30,DEPT-EDU-DELHI,VEN-079,Manpower,271422.22,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-09,BUD-5813,PROJ-002
NTX-00852,2025-01-25T15:19:28,DEPT-CPWD,VEN-093,Medical Supplies,123155.9,RTGS,Consultancy charges for Phase 2 of Digital India,OFFICER-03,BUD-3807,PROJ-015
NTX-00853,2025-12-20T09:15:01,DEPT-EDU-DELHI,VEN-060,Civil Works,248790.97,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-00,BUD-3620,PROJ-014
NTX-00854,2025-05-19T17:38:52,DEPT-CPWD,VEN-043,Civil Works,435402.07,RTGS,Quarterly supply refill for PMGSY,OFFICER-07,BUD-1826,PROJ-017
NTX-00855,2025-09-16T12:23:56,DEPT-RAIL,VEN-052,Manpower,129718.28,NEFT,Consultancy charges for Phase 3 of Swachh Bharat,OFFICER-06,BUD-2196,PROJ-006
NTX-00856,2025-07-14T15:31:06,DEPT-NHAI,VEN-032,Civil Works,22780.19,UPI,Procurement for Ayushman Bharat - Batch 52,OFFICER-02,BUD-3622,PROJ-014
NTX-00857,2025-03-12T10:43:25,DEPT-CPWD,VEN-092,Consultancy,281168.36,RTGS,Emergency allocation for DEPT-CPWD operations,OFFICER-08,BUD-2979,PROJ-015
NTX-00858,2025-08-19T10:28:38,DEPT-EDU-DELHI,VEN-057,Manpower,200888.44,UPI,Quarterly supply refill for Smart City Mission,OFFICER-04,BUD-4653,PROJ-014
NTX-00859,2025-10-17T09:38:26,DEPT-HEALTH-AIIMS,VEN-059,Consultancy,392361.76,UPI,Quarterly supply refill for PMGSY,OFFICER-05,BUD-1947,PROJ-019
NTX-00860,2025-08-06T11:36:22,DEPT-CPWD,VEN-026,Consultancy,123436.98,UPI,Quarterly supply refill for Smart City Mission,OFFICER-09,BUD-9009,PROJ-015
NTX-00861,2025-12-03T14:37:33,DEPT-EDU-DELHI,VEN-081,Civil Works,174150.96,NEFT,Quarterly supply refill for Smart City Mission,OFFICER-02,BUD-8550,PROJ-008
NTX-00862,2025-12-16T10:07:37,DEPT-RAIL,VEN-076,Manpower,76310.26,NEFT,Quarterly supply refill for PMGSY,OFFICER-09,BUD-4432,PROJ-014
NTX-00863,2025-11-16T10:28:13,DEPT-NHAI,VEN-001,Consultancy,222164.27,NEFT,Consultancy charges for Phase 2 of Digital India,OFFICER-02,BUD-9159,PROJ-014
NTX-00864,2025-05-25T14:00:08,DEPT-RAIL,VEN-057,Civil Works,11948.22,UPI,Consultancy charges for Phase 3 of Swachh Bharat,OFFICER-05,BUD-3872,PROJ-002
NTX-00865,2025-04-28T15:02:37,DEPT-EDU-DELHI,VEN-069,Medical Supplies,27508.64,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-06,BUD-6590,PROJ-011
NTX-00866,2025-11-27T16:45:48,DEPT-HEALTH-AIIMS,VEN-090,Medical Supplies,316492.93,NEFT,Procurement for Digital India - Batch 85,OFFICER-01,BUD-9730,PROJ-001
NTX-00867,2025-11-29T11:56:19,DEPT-RAIL,VEN-028,Civil Works,191456.77,UPI,Emergency allocation for DEPT-RAIL operations,OFFICER-07,BUD-1917,PROJ-011
NTX-00868,2025-10-11T11:19:14,DEPT-HEALTH-AIIMS,VEN-065,Consultancy,83191.6,UPI,Consultancy charges for Phase 1 of Smart City Mission,OFFICER-05,BUD-3013,PROJ-007
NTX-00869,2025-11-12T12:56:49,DEPT-NHAI,VEN-067,Consultancy,265927.49,UPI,Maintenance support for DEPT-NHAI,OFFICER-09,BUD-9417,PROJ-005
NTX-00870,2025-04-30T10:26:37,DEPT-HEALTH-AIIMS,VEN-042,Medical Supplies,87619.51,UPI,Procurement for Ayushman Bharat - Batch 47,OFFICER-06,BUD-8639,PROJ-013
NTX-00871,2025-02-11T15:06:52,DEPT-HEALTH-AIIMS,VEN-043,IT Hardware,12908.16,NEFT,Procurement for PMGSY - Batch 34,OFFICER-03,BUD-1119,PROJ-020
NTX-00872,2025-06-18T13:15:31,DEPT-RAIL,VEN-064,Consultancy,158656.67,NEFT,Consultancy charges for Phase 3 of Swachh Bharat,OFFICER-05,BUD-4228,PROJ-011
NTX-00873,2025-07-15T14:57:41,DEPT-RAIL,VEN-093,Manpower,433076.84,RTGS,Maintenance support for DEPT-RAIL,OFFICER-04,BUD-1196,PROJ-014
NTX-00874,2025-05-06T09:04:42,DEPT-EDU-DELHI,VEN-017,IT Hardware,386584.74,RTGS,Procurement for Ayushman Bharat - Batch 19,OFFICER-07,BUD-4673,PROJ-007
NTX-00875,2025-03-23T11:01:25,DEPT-EDU-DELHI,VEN-079,IT Hardware,316938.52,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-00,BUD-4305,PROJ-007
NTX-00876,2025-08-14T17:35:52,DEPT-RAIL,VEN-044,IT Hardware,385264.38,NEFT,Procurement for Swachh Bharat - Batch 35,OFFICER-04,BUD-7995,PROJ-010
NTX-00877,2025-09-15T12:56:30,DEPT-EDU-DELHI,VEN-076,Manpower,400528.85,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-03,BUD-3658,PROJ-014
NTX-00878,2025-06-04T15:49:54,DEPT-HEALTH-AIIMS,VEN-035,Civil Works,43445.53,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-07,BUD-6531,PROJ-020
NTX-00879,2025-03-08T13:43:08,DEPT-EDU-DELHI,VEN-089,Consultancy,152853.4,UPI,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-03,BUD-7425,PROJ-019
NTX-00880,2025-05-13T09:20:02,DEPT-CPWD,VEN-046,Medical Supplies,343933.04,RTGS,Maintenance support for DEPT-CPWD,OFFICER-04,BUD-5372,PROJ-003
NTX-00881,2025-02-17T13:39:28,DEPT-RAIL,VEN-075,Manpower,57190.65,RTGS,Emergency allocation for DEPT-RAIL operations,OFFICER-08,BUD-3643,PROJ-020
NTX-00882,2025-10-14T12:57:02,DEPT-CPWD,VEN-023,Consultancy,160218.45,RTGS,Consultancy charges for Phase 2 of Digital India,OFFICER-08,BUD-8638,PROJ-009
NTX-00883,2025-09-09T14:20:52,DEPT-EDU-DELHI,VEN-087,Civil Works,347445.03,NEFT,Procurement for Swachh Bharat - Batch 62,OFFICER-03,BUD-2925,PROJ-009
NTX-00884,2025-03-25T16:07:41,DEPT-CPWD,VEN-029,Medical Supplies,334200.87,RTGS,Procurement for Ayushman Bharat - Batch 89,OFFICER-06,BUD-8999,PROJ-001
NTX-00885,2025-01-17T10:40:22,DEPT-HEALTH-AIIMS,VEN-079,Civil Works,446563.0,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-09,BUD-1838,PROJ-009
NTX-00886,2025-05-17T17:26:42,DEPT-NHAI,VEN-048,Civil Works,120851.48,UPI,Maintenance support for DEPT-NHAI,OFFICER-07,BUD-3208,PROJ-009
NTX-00887,2025-09-09T09:44:13,DEPT-CPWD,VEN-005,Consultancy,23357.78,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-03,BUD-9220,PROJ-018
NTX-00888,2025-04-16T14:19:32,DEPT-CPWD,VEN-091,IT Hardware,89460.85,UPI,Procurement for Swachh Bharat - Batch 11,OFFICER-02,BUD-6773,PROJ-015
NTX-00889,2025-06-01T10:03:18,DEPT-EDU-DELHI,VEN-012,Medical Supplies,144612.22,NEFT,Procurement for Swachh Bharat - Batch 81,OFFICER-04,BUD-6548,PROJ-010
NTX-00890,2025-01-08T09:30:53,DEPT-EDU-DELHI,VEN-009,IT Hardware,58564.46,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-08,BUD-6679,PROJ-005
NTX-00891,2025-02-20T11:24:02,DEPT-HEALTH-AIIMS,VEN-097,Consultancy,5314.03,NEFT,Consultancy charges for Phase 1 of Swachh Bharat,OFFICER-08,BUD-9197,PROJ-001
NTX-00892,2025-06-10T11:44:53,DEPT-EDU-DELHI,VEN-052,Manpower,300799.3,RTGS,Consultancy charges for Phase 1 of Ayushman Bharat,OFFICER-04,BUD-5924,PROJ-012
NTX-00893,2025-02-10T11:28:40,DEPT-RAIL,VEN-051,Civil Works,427187.28,NEFT,Procurement for Digital India - Batch 88,OFFICER-04,BUD-5067,PROJ-004
NTX-00894,2025-07-20T10:39:34,DEPT-RAIL,VEN-040,Manpower,80219.23,NEFT,Maintenance support for DEPT-RAIL,OFFICER-03,BUD-6195,PROJ-020
NTX-00895,2025-03-08T13:16:53,DEPT-CPWD,VEN-011,Manpower,96910.32,NEFT,Maintenance support for DEPT-CPWD,OFFICER-06,BUD-3177,PROJ-009
NTX-00896,2025-07-01T15:49:55,DEPT-EDU-DELHI,VEN-039,Consultancy,252148.59,UPI,Consultancy charges for Phase 2 of Digital India,OFFICER-09,BUD-7520,PROJ-013
NTX-00897,2025-12-10T09:52:59,DEPT-EDU-DELHI,VEN-069,Civil Works,385982.85,RTGS,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-01,BUD-4706,PROJ-009
NTX-00898,2025-07-29T10:47:26,DEPT-CPWD,VEN-024,Medical Supplies,276498.51,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-00,BUD-9978,PROJ-004
NTX-00899,2025-08-03T15:18:16,DEPT-EDU-DELHI,VEN-016,Civil Works,155455.19,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-00,BUD-9089,PROJ-011
NTX-00900,2025-04-03T11:37:32,DEPT-EDU-DELHI,VEN-075,Medical Supplies,219167.65,RTGS,Procurement for Swachh Bharat - Batch 77,OFFICER-07,BUD-8522,PROJ-005
NTX-00901,2025-02-01T14:29:00,DEPT-CPWD,VEN-021,IT Hardware,282129.0,RTGS,Emergency allocation for DEPT-CPWD operations,OFFICER-01,BUD-2337,PROJ-012
NTX-00902,2025-09-18T12:28:27,DEPT-EDU-DELHI,VEN-057,Medical Supplies,91383.15,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-09,BUD-5010,PROJ-008
NTX-00903,2025-07-30T12:12:48,DEPT-CPWD,VEN-042,Medical Supplies,437260.42,NEFT,Quarterly supply refill for Smart City Mission,OFFICER-06,BUD-3166,PROJ-013
NTX-00904,2025-01-27T11:57:30,DEPT-NHAI,VEN-053,Medical Supplies,192178.0,UPI,Maintenance support for DEPT-NHAI,OFFICER-03,BUD-1629,PROJ-001
NTX-00905,2025-10-29T10:30:01,DEPT-NHAI,VEN-021,IT Hardware,442053.88,RTGS,Maintenance support for DEPT-NHAI,OFFICER-09,BUD-5696,PROJ-007
NTX-00906,2025-02-08T15:27:26,DEPT-EDU-DELHI,VEN-047,IT Hardware,148400.79,RTGS,Consultancy charges for Phase 1 of Digital India,OFFICER-02,BUD-2903,PROJ-007
NTX-00907,2025-03-20T12:03:06,DEPT-HEALTH-AIIMS,VEN-039,IT Hardware,372244.27,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-07,BUD-9194,PROJ-001
NTX-00908,2025-11-06T16:47:54,DEPT-HEALTH-AIIMS,VEN-062,IT Hardware,55053.37,UPI,Procurement for Digital India - Batch 79,OFFICER-08,BUD-7878,PROJ-001
NTX-00909,2025-04-19T16:08:20,DEPT-EDU-DELHI,VEN-073,Medical Supplies,249663.58,RTGS,Quarterly supply refill for PMGSY,OFFICER-07,BUD-8082,PROJ-017
NTX-00910,2025-03-25T15:43:28,DEPT-HEALTH-AIIMS,VEN-056,IT Hardware,203781.41,NEFT,Consultancy charges for Phase 3 of Smart City Mission,OFFICER-03,BUD-6239,PROJ-010
NTX-00911,2025-10-28T11:59:31,DEPT-EDU-DELHI,VEN-019,Consultancy,287799.69,UPI,Consultancy charges for Phase 3 of Digital India,OFFICER-02,BUD-9692,PROJ-010
NTX-00912,2025-10-02T12:57:17,DEPT-EDU-DELHI,VEN-068,Consultancy,20666.06,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-08,BUD-7026,PROJ-002
NTX-00913,2025-04-21T10:29:43,DEPT-RAIL,VEN-097,Manpower,396693.83,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-01,BUD-7213,PROJ-016
NTX-00914,2025-05-19T14:16:27,DEPT-EDU-DELHI,VEN-035,Manpower,163551.91,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-00,BUD-2681,PROJ-008
NTX-00915,2025-01-31T16:22:43,DEPT-RAIL,VEN-038,Manpower,90633.06,UPI,Consultancy charges for Phase 2 of Digital India,OFFICER-08,BUD-1038,PROJ-007
NTX-00916,2025-12-27T10:20:19,DEPT-NHAI,VEN-074,Medical Supplies,23740.57,UPI,Consultancy charges for Phase 1 of Ayushman Bharat,OFFICER-06,BUD-3539,PROJ-003
NTX-00917,2025-08-23T16:12:07,DEPT-RAIL,VEN-065,Civil Works,392168.77,UPI,Consultancy charges for Phase 1 of Ayushman Bharat,OFFICER-01,BUD-7454,PROJ-009
NTX-00918,2025-09-12T15:43:30,DEPT-CPWD,VEN-059,Medical Supplies,339512.88,RTGS,Procurement for Smart City Mission - Batch 100,OFFICER-09,BUD-8542,PROJ-003
NTX-00919,2025-08-05T15:09:29,DEPT-EDU-DELHI,VEN-023,Medical Supplies,30849.45,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-03,BUD-7443,PROJ-017
NTX-00920,2025-12-12T14:18:39,DEPT-CPWD,VEN-006,Consultancy,59527.92,UPI,Consultancy charges for Phase 1 of Ayushman Bharat,OFFICER-06,BUD-9776,PROJ-018
NTX-00921,2025-02-28T13:57:12,DEPT-RAIL,VEN-033,Consultancy,115259.39,UPI,Maintenance support for DEPT-RAIL,OFFICER-03,BUD-6041,PROJ-015
NTX-00922,2025-07-17T14:55:48,DEPT-RAIL,VEN-074,Civil Works,417016.46,NEFT,Maintenance support for DEPT-RAIL,OFFICER-09,BUD-8065,PROJ-018
NTX-00923,2025-06-14T17:21:09,DEPT-NHAI,VEN-000,Consultancy,378783.25,NEFT,Consultancy charges for Phase 2 of Digital India,OFFICER-09,BUD-8296,PROJ-020
NTX-00924,2025-12-29T12:44:28,DEPT-RAIL,VEN-014,Civil Works,33483.59,UPI,Emergency allocation for DEPT-RAIL operations,OFFICER-00,BUD-9334,PROJ-002
NTX-00925,2025-12-18T12:06:28,DEPT-EDU-DELHI,VEN-058,IT Hardware,442268.15,UPI,Quarterly supply refill for Smart City Mission,OFFICER-09,BUD-2695,PROJ-005
NTX-00926,2025-08-04T14:27:03,DEPT-EDU-DELHI,VEN-036,Civil Works,70270.76,RTGS,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-04,BUD-5000,PROJ-003
NTX-00927,2025-11-10T10:19:13,DEPT-NHAI,VEN-011,Medical Supplies,375056.53,RTGS,Quarterly supply refill for Swachh Bharat,OFFICER-06,BUD-7593,PROJ-009
NTX-00928,2025-11-02T09:07:10,DEPT-HEALTH-AIIMS,VEN-095,Manpower,218024.0,NEFT,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-04,BUD-3037,PROJ-008
NTX-00929,2025-09-25T11:55:05,DEPT-CPWD,VEN-077,Consultancy,276228.05,RTGS,Maintenance support for DEPT-CPWD,OFFICER-07,BUD-7014,PROJ-015
NTX-00930,2025-09-30T14:32:49,DEPT-NHAI,VEN-019,Consultancy,343727.59,NEFT,Quarterly supply refill for Swachh Bharat,OFFICER-02,BUD-3607,PROJ-014
NTX-00931,2025-10-28T14:02:14,DEPT-HEALTH-AIIMS,VEN-024,Civil Works,99904.58,UPI,Quarterly supply refill for Smart City Mission,OFFICER-09,BUD-8088,PROJ-018
NTX-00932,2025-09-24T15:37:31,DEPT-HEALTH-AIIMS,VEN-010,Civil Works,40363.18,RTGS,Procurement for Ayushman Bharat - Batch 11,OFFICER-01,BUD-1244,PROJ-019
NTX-00933,2025-07-03T11:04:38,DEPT-CPWD,VEN-046,Civil Works,92982.36,RTGS,Consultancy charges for Phase 2 of Smart City Mission,OFFICER-08,BUD-6711,PROJ-020
NTX-00934,2025-05-22T16:20:16,DEPT-RAIL,VEN-036,Consultancy,232226.41,RTGS,Quarterly supply refill for PMGSY,OFFICER-09,BUD-1622,PROJ-016
NTX-00935,2025-02-06T09:36:13,DEPT-HEALTH-AIIMS,VEN-018,Consultancy,209878.82,RTGS,Consultancy charges for Phase 2 of Ayushman Bharat,OFFICER-02,BUD-7525,PROJ-012
NTX-00936,2025-06-02T15:39:27,DEPT-HEALTH-AIIMS,VEN-052,IT Hardware,299622.95,RTGS,Maintenance support for DEPT-HEALTH-AIIMS,OFFICER-00,BUD-1912,PROJ-003
NTX-00937,2025-02-28T10:55:27,DEPT-CPWD,VEN-008,Manpower,197286.17,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-05,BUD-2147,PROJ-002
NTX-00938,2025-11-27T12:15:37,DEPT-HEALTH-AIIMS,VEN-063,Civil Works,34992.93,RTGS,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-01,BUD-3609,PROJ-003
NTX-00939,2025-01-15T11:12:26,DEPT-CPWD,VEN-044,Manpower,248401.8,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-02,BUD-6048,PROJ-015
NTX-00940,2025-12-21T09:41:11,DEPT-EDU-DELHI,VEN-027,Civil Works,265316.63,UPI,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-06,BUD-7943,PROJ-001
NTX-00941,2025-06-02T13:00:49,DEPT-HEALTH-AIIMS,VEN-000,Manpower,22730.04,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-08,BUD-3526,PROJ-010
NTX-00942,2025-06-21T10:57:21,DEPT-HEALTH-AIIMS,VEN-097,Medical Supplies,191114.94,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-04,BUD-9491,PROJ-013
NTX-00943,2025-07-02T10:51:31,DEPT-NHAI,VEN-095,Civil Works,306245.08,RTGS,Consultancy charges for Phase 3 of Digital India,OFFICER-01,BUD-3467,PROJ-007
NTX-00944,2025-09-29T13:03:18,DEPT-NHAI,VEN-005,Civil Works,354354.46,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-07,BUD-9955,PROJ-020
NTX-00945,2025-03-20T09:12:04,DEPT-NHAI,VEN-037,IT Hardware,167866.53,NEFT,Quarterly supply refill for Digital India,OFFICER-07,BUD-9002,PROJ-004
NTX-00946,2025-05-12T14:20:55,DEPT-NHAI,VEN-004,IT Hardware,281697.82,RTGS,Emergency allocation for DEPT-NHAI operations,OFFICER-00,BUD-5932,PROJ-012
NTX-00947,2025-07-05T13:37:33,DEPT-RAIL,VEN-055,Civil Works,151726.43,NEFT,Maintenance support for DEPT-RAIL,OFFICER-06,BUD-1210,PROJ-010
NTX-00948,2025-01-29T17:15:40,DEPT-EDU-DELHI,VEN-088,Medical Supplies,227963.28,NEFT,Quarterly supply refill for Digital India,OFFICER-04,BUD-9002,PROJ-016
NTX-00949,2025-05-11T15:40:49,DEPT-CPWD,VEN-042,Civil Works,183467.95,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-02,BUD-4222,PROJ-019
NTX-00950,2025-05-12T09:18:00,DEPT-HEALTH-AIIMS,VEN-030,Consultancy,169906.02,NEFT,Procurement for Swachh Bharat - Batch 5,OFFICER-03,BUD-3949,PROJ-003
NTX-00951,2025-11-10T16:46:09,DEPT-EDU-DELHI,VEN-063,Manpower,305507.16,RTGS,Procurement for Swachh Bharat - Batch 87,OFFICER-04,BUD-7722,PROJ-004
NTX-00952,2025-12-25T16:26:18,DEPT-RAIL,VEN-021,IT Hardware,391964.44,RTGS,Emergency allocation for DEPT-RAIL operations,OFFICER-08,BUD-1692,PROJ-020
NTX-00953,2025-06-13T16:31:50,DEPT-EDU-DELHI,VEN-073,Medical Supplies,437659.2,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-01,BUD-3645,PROJ-011
NTX-00954,2025-07-08T11:58:01,DEPT-EDU-DELHI,VEN-092,IT Hardware,333435.49,RTGS,Quarterly supply refill for Digital India,OFFICER-09,BUD-9250,PROJ-011
NTX-00955,2025-09-19T11:03:43,DEPT-NHAI,VEN-017,Civil Works,368453.09,UPI,Quarterly supply refill for PMGSY,OFFICER-08,BUD-4090,PROJ-011
NTX-00956,2025-02-24T09:35:45,DEPT-EDU-DELHI,VEN-079,Consultancy,104016.35,UPI,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-00,BUD-8907,PROJ-003
NTX-00957,2025-09-10T14:27:33,DEPT-EDU-DELHI,VEN-006,Medical Supplies,188538.82,UPI,Procurement for Digital India - Batch 24,OFFICER-04,BUD-9298,PROJ-010
NTX-00958,2025-12-18T16:27:27,DEPT-RAIL,VEN-088,Medical Supplies,67733.59,UPI,Emergency allocation for DEPT-RAIL operations,OFFICER-04,BUD-9249,PROJ-014
NTX-00959,2025-02-28T13:53:58,DEPT-CPWD,VEN-091,IT Hardware,423482.56,RTGS,Emergency allocation for DEPT-CPWD operations,OFFICER-06,BUD-4056,PROJ-001
NTX-00960,2025-03-23T11:22:46,DEPT-NHAI,VEN-074,IT Hardware,401552.85,RTGS,Emergency allocation for DEPT-NHAI operations,OFFICER-07,BUD-9971,PROJ-011
NTX-00961,2025-11-20T12:57:27,DEPT-RAIL,VEN-021,Medical Supplies,41921.14,RTGS,Procurement for Smart City Mission - Batch 95,OFFICER-02,BUD-2478,PROJ-002
NTX-00962,2025-06-01T09:12:46,DEPT-EDU-DELHI,VEN-094,Medical Supplies,157932.76,UPI,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-03,BUD-4192,PROJ-005
NTX-00963,2025-08-16T15:11:20,DEPT-CPWD,VEN-091,Consultancy,128430.21,UPI,Maintenance support for DEPT-CPWD,OFFICER-09,BUD-5846,PROJ-020
NTX-00964,2025-06-27T17:13:00,DEPT-CPWD,VEN-026,IT Hardware,25676.94,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-00,BUD-6658,PROJ-019
