transaction_id,timestamp,department_id,vendor_id,vendor_category,project_id,amount,payment_method,approver_id,budget_code
778c1d91-050c-4b4a-b3bd-191c3ea11c93,2025-01-29 18:48:00,Dept of Public Works,VEND-9513,Medical Supplies,PROJ-2024-012,180000.0,Electronic Transfer,APPR-004,BC-2024-OFF-06
ddcd75ae-7fc6-43a9-bb70-d1675d4a6ac3,2025-01-30 08:13:00,Ministry of Health,VEND-1322,Software Licenses,PROJ-2024-002,21799.27,Corporate Card,APPR-008,BC-2024-SOF-05
af1dfcc8-2831-4949-a730-1bdab87a5e23,2025-01-30 08:37:00,Dept of Public Works,VEND-4211,Medical Supplies,PROJ-2024-020,137535.53,Electronic Transfer,APPR-010,BC-2024-MED-01
4543679e-5a8d-4707-9035-cf2bc52fc5dc,2025-01-30 08:49:00,Dept of Public Works,VEND-7172,Logistics,PROJ-2024-016,7535.67,Check,APPR-003,BC-2024-SOF-05
5212b0f0-715e-4fea-826c-b82d7e431cdd,2025-01-30 10:24:00,Ministry of Health,VEND-2033,Consulting,PROJ-2024-015,558583.66,Corporate Card,APPR-008,BC-2024-CON-00
2ebd32b4-d91a-4629-a55c-cc149447bdc2,2025-01-30 13:36:00,Urban Development Board,VEND-2545,Software Licenses,PROJ-2024-013,24628.68,Electronic Transfer,APPR-002,BC-2024-MED-01
7cbcb0e8-6a2c-4cc9-9fc3-1ce4b4490949,2025-01-30 13:47:00,IT Services Division,VEND-5901,Medical Supplies,PROJ-2024-018,18721.27,Corporate Card,APPR-007,BC-2024-OFF-06
346e9e09-d65d-46cd-851d-3fef958284bc,2025-01-30 14:00:00,Dept of Education,VEND-8040,IT Hardware,PROJ-2024-004,33744.71,Electronic Transfer,APPR-003,BC-2024-MED-01
2e197a13-3501-4680-bee7-e8078bc56aaf,2025-01-30 14:34:00,Dept of Public Works,VEND-8254,Software Licenses,PROJ-2024-011,44334.3,Corporate Card,APPR-008,BC-2024-CON-00
af8432f2-d155-4664-95ad-aecc92db9d2f,2025-01-30 14:35:00,Dept of Public Works,VEND-3471,Consulting,PROJ-2024-006,156316.91,Corporate Card,APPR-007,BC-2024-MED-01
0fca5f9d-ff05-4c27-b950-6069608e7282,2025-01-30 15:47:00,Dept of Education,VEND-2802,Medical Supplies,PROJ-2024-012,91024.28,Check,APPR-007,BC-2024-SOF-05
2fe0fbfc-37a7-4ce0-895c-e77252f10e8d,2025-01-30 15:58:00,IT Services Division,VEND-4211,Medical Supplies,PROJ-2024-019,98957.25,Check,APPR-002,BC-2024-IT -04
ebd46b03-bc4d-457a-8049-2291f2aae290,2025-01-30 16:10:00,Ministry of Health,VEND-6458,IT Hardware,PROJ-2024-013,39213.29,Electronic Transfer,APPR-002,BC-2024-IT -04
451c923b-5146-4281-9bf9-070cf81fe3e5,2025-01-30 17:03:00,IT Services Division,VEND-2795,Software Licenses,PROJ-2024-016,42420.27,Electronic Transfer,APPR-008,BC-2024-SOF-05
f4c85a7b-eb33-47a6-899d-e7a671800e7d,2025-01-30 18:59:00,Ministry of Health,VEND-8040,IT Hardware,PROJ-2024-006,41797.42,Electronic Transfer,APPR-008,BC-2024-IT -04
8434272c-0c5f-4ec1-a4ec-53c86f00dbe4,2025-01-31 08:39:00,Transport Authority,VEND-3800,Software Licenses,PROJ-2024-019,60000.0,Check,APPR-006,BC-2024-CON-02
48315169-9ed2-446b-85c0-7ceedd1e08b3,2025-01-31 08:45:00,IT Services Division,VEND-3053,Logistics,PROJ-2024-003,12159.47,Electronic Transfer,APPR-008,BC-2024-MED-01
5a9799df-35c6-4634-b8d8-f7c5cddb3903,2025-01-31 09:22:00,Transport Authority,VEND-8750,Medical Supplies,PROJ-2024-001-CRITICAL,49087.575843946404,Electronic Transfer,APPR-101,BC-2024-SPLIT-01
7964f249-e82d-451d-b7f8-5819af050dc9,2025-01-31 09:22:00,Ministry of Health,VEND-9513,Medical Supplies,PROJ-2024-004,44140.04,Electronic Transfer,APPR-006,BC-2024-CON-02
e57a8883-37c0-4c26-acda-2b0bcf58594c,2025-01-31 09:49:00,Dept of Education,VEND-2795,Software Licenses,PROJ-2024-020,17799.09,Check,APPR-002,BC-2024-MED-01
b810d4a1-acf0-4792-87c2-ae4abc40106f,2025-01-31 10:05:00,Dept of Education,VEND-7408,Logistics,PROJ-2024-003,24000.0,Electronic Transfer,APPR-009,BC-2024-OFF-06
2e4487db-42c9-4be3-b4b5-89510c2cff16,2025-01-31 10:22:00,Ministry of Health,VEND-8750,Medical Supplies,PROJ-2024-001-CRITICAL,49095.61317028609,Electronic Transfer,APPR-101,BC-2024-SPLIT-01
1cead6e5-9f5e-40d2-9da9-3243f2a15ff0,2025-01-31 11:04:00,Urban Development Board,VEND-9513,Medical Supplies,PROJ-2024-006,80897.38,Check,APPR-009,BC-2024-CON-00
eac1aa38-49ab-4ca4-aa7a-7566170cc862,2025-01-31 11:22:00,IT Services Division,VEND-8750,Medical Supplies,PROJ-2024-001-CRITICAL,49077.7020471864,Electronic Transfer,APPR-101,BC-2024-SPLIT-01
f021570c-f5ff-47c2-9024-165c88bf44af,2025-01-31 11:26:00,Ministry of Health,VEND-4247,Logistics,PROJ-2024-020,4095.67,Check,APPR-005,BC-2024-LOG-03
b682765b-af49-4819-a343-479fcb5e5c9b,2025-01-31 11:43:00,Ministry of Health,VEND-4211,Medical Supplies,PROJ-2024-004,90014.85,Check,APPR-007,BC-2024-SOF-05
c9f7da0b-207d-4403-a482-a90f17338ea8,2025-01-31 12:05:00,Urban Development Board,VEND-3471,Consulting,PROJ-2024-020,203649.64,Corporate Card,APPR-003,BC-2024-CON-00
6638ea1f-1728-4601-9621-38c237f39812,2025-01-31 12:10:00,Urban Development Board,VEND-1714,Medical Supplies,PROJ-2024-013,40203.75,Corporate Card,APPR-005,BC-2024-LOG-03
ea6ec26b-ea17-4328-aa15-90a4581d274e,2025-01-31 12:22:00,Ministry of Health,VEND-8750,Medical Supplies,PROJ-2024-001-CRITICAL,49004.537594980844,Electronic Transfer,APPR-101,BC-2024-SPLIT-01
59a769c4-f667-46d6-b610-ef861d317de1,2025-01-31 12:29:00,IT Services Division,VEND-3471,Consulting,PROJ-2024-002,79709.4,Check,APPR-005,BC-2024-SOF-05
4e0cc338-a64d-4a87-9520-d253f9f1e5e9,2025-01-31 13:17:00,Dept of Public Works,VEND-2693,Office Supplies,PROJ-2024-004,6000.0,Check,APPR-007,BC-2024-SOF-05
cf1b8dbb-cb3d-45cb-8e39-8ea8d3157744,2025-01-31 13:22:00,Dept of Education,VEND-8750,Medical Supplies,PROJ-2024-001-CRITICAL,49078.202291270725,Electronic Transfer,APPR-101,BC-2024-SPLIT-01
45cb9705-a899-483b-ae08-c7c403e06165,2025-01-31 13:49:00,Dept of Public Works,VEND-8040,IT Hardware,PROJ-2024-010,33192.07,Corporate Card,APPR-009,BC-2024-MED-01
c6368b48-fce3-40c2-8071-3f12094cfd00,2025-01-31 14:12:00,Ministry of Health,VEND-8588,Logistics,PROJ-2024-011,10224.1,Check,APPR-004,BC-2024-CON-00
5c502c17-eaee-4600-87c5-51789d4112be,2025-01-31 14:27:00,Transport Authority,VEND-8374,Construction,PROJ-2024-017,3140035.19,Corporate Card,APPR-001,BC-2024-IT -04
e49be640-5774-4bbf-b94c-5c761804f254,2025-01-31 15:21:00,IT Services Division,VEND-9513,Medical Supplies,PROJ-2024-009,151637.79,Electronic Transfer,APPR-003,BC-2024-OFF-06
57bf9b91-5b00-498f-a6aa-15b4c716eed5,2025-01-31 17:30:00,Ministry of Health,VEND-7172,Logistics,PROJ-2024-004,11424.8,Check,APPR-009,BC-2024-MED-01
17f8fa9e-b7be-4328-9ab9-48edb5e6243b,2025-01-31 18:10:00,Ministry of Health,VEND-3471,Consulting,PROJ-2024-018,313526.79,Electronic Transfer,APPR-007,BC-2024-LOG-03
76893373-e276-411a-84c0-af6f819329d6,2025-01-31 18:49:00,Dept of Public Works,VEND-2033,Consulting,PROJ-2024-001,146336.19,Check,APPR-005,BC-2024-LOG-03
511df255-9e1a-4940-ba54-eb34f0ba439c,2025-02-01 08:39:00,Urban Development Board,VEND-8588,Logistics,PROJ-2024-016,14557.22,Electronic Transfer,APPR-005,BC-2024-IT -04
3f991238-b50e-4383-a3cc-7e5daf74f7fc,2025-02-01 08:55:00,Ministry of Health,VEND-9304,Office Supplies,PROJ-2024-016,2981.99,Check,APPR-007,BC-2024-OFF-06
0b6905de-e989-4339-8dd7-c6f841c66d8a,2025-02-01 08:56:00,Ministry of Health,VEND-3207,Construction,PROJ-2024-004,3216733.16,Corporate Card,APPR-005,BC-2024-CON-00
1f1ee2f1-218d-4d02-93c6-c28959ecb996,2025-02-01 10:01:00,Transport Authority,VEND-6750,Logistics,PROJ-2024-015,9012.21,Check,APPR-005,BC-2024-IT -04
30c5955f-fd5e-46cd-be6f-1aede1fc4ba2,2025-02-01 10:26:00,Dept of Education,VEND-2795,Software Licenses,PROJ-2024-016,49165.14,Electronic Transfer,APPR-003,BC-2024-IT -04
6df72fe6-64b5-401f-a596-66828f55d9b3,2025-02-01 10:37:00,Ministry of Health,VEND-8040,IT Hardware,PROJ-2024-011,58773.63,Electronic Transfer,APPR-002,BC-2024-OFF-06
f25c2790-59fe-415d-b268-813863df50e4,2025-02-01 11:12:00,Dept of Education,VEND-2802,Medical Supplies,PROJ-2024-013,114826.48,Check,APPR-007,BC-2024-OFF-06
a3bd423f-b51d-4863-ab08-19e3a29043ea,2025-02-01 11:22:00,Transport Authority,VEND-8040,IT Hardware,PROJ-2024-017,25099.89,Corporate Card,APPR-001,BC-2024-SOF-05
bf356be5-31a6-4305-affc-7090bb36dc3c,2025-02-01 11:43:00,Ministry of Health,VEND-2033,Consulting,PROJ-2024-013,600000.0,Corporate Card,APPR-008,BC-2024-SOF-05
7d8207e8-18b2-49a4-a8ff-5eff2209b0b9,2025-02-01 12:33:00,Urban Development Board,VEND-6458,IT Hardware,PROJ-2024-009,24200.55,Electronic Transfer,APPR-010,BC-2024-OFF-06
7b41ec7a-cbeb-4a1c-807d-ed5334467cbc,2025-02-01 12:34:00,Dept of Public Works,VEND-4247,Logistics,PROJ-2024-018,13579.94,Electronic Transfer,APPR-002,BC-2024-SOF-05
0875a865-d0d0-4ecd-949d-7c9d1eec7864,2025-02-01 12:47:00,Dept of Public Works,VEND-1322,Software Licenses,PROJ-2024-006,38747.11,Electronic Transfer,APPR-003,BC-2024-LOG-03
32b1788f-ccc8-404d-8342-c1b0fca96cd8,2025-02-01 14:38:00,Urban Development Board,VEND-9778,Office Supplies,PROJ-2024-007,3075.95,Electronic Transfer,APPR-008,BC-2024-OFF-06
ffdf7a5f-a614-4d1d-9929-c423bbdaaa60,2025-02-01 14:44:00,Transport Authority,VEND-5901,Medical Supplies,PROJ-2024-014,63400.35,Check,APPR-002,BC-2024-SOF-05
a353723b-c135-40fe-a9c0-04c5582b6379,2025-02-01 14:51:00,IT Services Division,VEND-2802,Medical Supplies,PROJ-2024-012,65721.47,Electronic Transfer,APPR-003,BC-2024-LOG-03
60fae442-6649-4d82-ba8e-8320b1412f7b,2025-02-01 15:13:00,IT Services Division,VEND-9304,Office Supplies,PROJ-2024-005,4251.17,Electronic Transfer,APPR-008,BC-2024-LOG-03
a4ccc8f1-6d47-42b1-813e-b627af98a225,2025-02-01 15:34:00,IT Services Division,VEND-4339,Office Supplies,PROJ-2024-011,4437.4,Corporate Card,APPR-002,BC-2024-IT -04
4bb59be8-1d6a-4d62-ac58-4ff714658ab8,2025-02-01 15:36:00,Ministry of Health,VEND-4339,Office Supplies,PROJ-2024-006,2112.33,Corporate Card,APPR-004,BC-2024-CON-00
4158a694-bcf5-42b7-96d0-24ae7ab8c05a,2025-02-01 16:06:00,IT Services Division,VEND-2802,Medical Supplies,PROJ-2024-006,47558.58,Electronic Transfer,APPR-005,BC-2024-CON-00
0fbdccb3-eeab-419f-ae32-61c852c17e68,2025-02-01 16:10:00,Urban Development Board,VEND-3471,Consulting,PROJ-2024-014,465689.62,Corporate Card,APPR-007,BC-2024-MED-01
c9d38a79-bbed-4b4c-9e50-65c97ded1fc0,2025-02-01 16:11:00,Dept of Education,VEND-7316,Construction,PROJ-2024-016,1847118.39,Check,APPR-010,BC-2024-CON-00
aec65cc1-9f54-49cc-a3ba-76d164a632a2,2025-02-01 16:39:00,IT Services Division,VEND-9040,Medical Supplies,PROJ-2024-006,139148.09,Corporate Card,APPR-003,BC-2024-CON-00
d108751a-1175-40d8-9abe-1e75a47f20c1,2025-02-01 17:08:00,Transport Authority,VEND-1322,Software Licenses,PROJ-2024-016,45257.75,Electronic Transfer,APPR-006,BC-2024-IT -04
89c1984c-2d2b-49b3-84e5-af9b053ca0c4,2025-02-01 17:49:00,Dept of Education,VEND-2335,Software Licenses,PROJ-2024-012,16161.18,Corporate Card,APPR-009,BC-2024-IT -04
d9d74703-1cf1-425d-907c-1a43788ce1cb,2025-02-02 08:51:00,Dept of Public Works,VEND-8254,Software Licenses,PROJ-2024-017,60000.0,Check,APPR-007,BC-2024-LOG-03
5d699fa5-2470-4539-a363-08aa93f3d79e,2025-02-02 08:56:00,Urban Development Board,VEND-1322,Software Licenses,PROJ-2024-020,44706.89,Check,APPR-001,BC-2024-LOG-03
401a9d98-a656-4b8c-a5f2-d327a9b1c951,2025-02-02 09:35:00,Transport Authority,VEND-8254,Software Licenses,PROJ-2024-003,53258.94,Electronic Transfer,APPR-002,BC-2024-LOG-03
31f34781-7756-47f3-8ac2-36932acae64a,2025-02-02 10:05:00,Transport Authority,VEND-7408,Logistics,PROJ-2024-006,13793.66,Check,APPR-010,BC-2024-CON-00
9d27f99c-cab7-4dcf-a457-3d169a727c43,2025-02-02 11:05:00,Urban Development Board,VEND-9513,Medical Supplies,PROJ-2024-005,153711.9,Electronic Transfer,APPR-006,BC-2024-CON-02
b56bc201-b87e-4fa6-8dc6-542284e8f5b5,2025-02-02 11:21:00,Ministry of Health,VEND-3053,Logistics,PROJ-2024-016,4234.86,Check,APPR-005,BC-2024-MED-01
06046ff9-7d19-46bf-b993-be6a0207e128,2025-02-02 11:47:00,Transport Authority,VEND-1714,Medical Supplies,PROJ-2024-017,96951.1,Check,APPR-006,BC-2024-SOF-05
e8cb9693-6d7b-4421-88d6-72f8c7692275,2025-02-02 11:51:00,Dept of Public Works,VEND-9304,Office Supplies,PROJ-2024-005,2893.06,Check,APPR-002,BC-2024-IT -04
22c9ea2f-8877-435f-a21a-eff5658e0d4f,2025-02-02 12:24:00,IT Services Division,VEND-9304,Office Supplies,PROJ-2024-017,2125.68,Electronic Transfer,APPR-001,BC-2024-CON-02
ad73da18-9286-424d-b21a-182513a0e0b5,2025-02-02 12:27:00,Urban Development Board,VEND-7408,Logistics,PROJ-2024-009,12288.07,Corporate Card,APPR-003,BC-2024-MED-01
46ffa50b-cdbb-45ca-8737-622465c8f64f,2025-02-02 12:41:00,Dept of Public Works,VEND-8374,Construction,PROJ-2024-013,1155740.17,Corporate Card,APPR-001,BC-2024-LOG-03
017787e2-4186-43c3-b2f7-31ecc159e683,2025-02-02 13:13:00,Transport Authority,VEND-3471,Consulting,PROJ-2024-014,120585.39,Electronic Transfer,APPR-007,BC-2024-LOG-03
ec84a662-1d06-43d8-96c7-c1c50480ba36,2025-02-02 13:28:00,Urban Development Board,VEND-2795,Software Licenses,PROJ-2024-001,19309.95,Electronic Transfer,APPR-005,BC-2024-LOG-03
345a6bac-6f6a-4aa9-96a4-e31564ed67f0,2025-02-02 13:37:00,IT Services Division,VEND-2545,Software Licenses,PROJ-2024-005,10906.0,Corporate Card,APPR-010,BC-2024-OFF-06
538cc482-d08e-45af-b526-eb4144d2dad9,2025-02-02 15:33:00,Dept of Education,VEND-7316,Construction,PROJ-2024-007,3879532.01,Check,APPR-003,BC-2024-CON-00
1f6293d4-2729-404e-bdcd-08ad31efe336,2025-02-02 15:48:00,Ministry of Health,VEND-8588,Logistics,PROJ-2024-019,14419.13,Corporate Card,APPR-005,BC-2024-SOF-05
478183e4-f940-4f49-be51-ac56b8405bed,2025-02-02 15:51:00,Transport Authority,VEND-2693,Office Supplies,PROJ-2024-004,2856.7,Check,APPR-010,BC-2024-SOF-05
20afb262-973c-43d5-8278-40cba18f4aba,2025-02-02 15:53:00,Transport Authority,VEND-4886,Office Supplies,PROJ-2024-013,3986.55,Electronic Transfer,APPR-006,BC-2024-OFF-06
217a7346-235b-4125-88eb-e4beb8061355,2025-02-02 16:10:00,Dept of Education,VEND-1714,Medical Supplies,PROJ-2024-005,148947.09,Check,APPR-007,BC-2024-LOG-03
b8ba409a-290b-4094-8408-b5c078689183,2025-02-02 16:31:00,Dept of Public Works,VEND-2693,Office Supplies,PROJ-2024-008,2554.69,Check,APPR-001,BC-2024-LOG-03
17f38725-42af-49c5-add4-21cf66419e1a,2025-02-02 16:53:00,Urban Development Board,VEND-3207,Construction,PROJ-2024-001,3016306.31,Corporate Card,APPR-005,BC-2024-SOF-05
0f3c39fa-a385-49bf-a7f1-e5b9ce7bb6fe,2025-02-02 17:13:00,IT Services Division,VEND-9513,Medical Supplies,PROJ-2024-004,90030.32,Electronic Transfer,APPR-001,BC-2024-CON-02
493ca07e-cce5-4c20-b348-cd1bb9fab36a,2025-02-02 18:56:00,IT Services Division,VEND-9778,Office Supplies,PROJ-2024-015,1416.11,Electronic Transfer,APPR-009,BC-2024-CON-02
fdf3d39d-5f8f-4e8d-bdec-7452f861e34a,2025-02-03 08:52:00,Ministry of Health,VEND-1714,Medical Supplies,PROJ-2024-018,104183.55,Electronic Transfer,APPR-001,BC-2024-SOF-05
1bf6a550-a0f4-46bb-bd03-95dacf0c2c72,2025-02-03 09:55:00,Dept of Education,VEND-2802,Medical Supplies,PROJ-2024-003,43377.0,Corporate Card,APPR-009,BC-2024-CON-00
26aea289-25d5-469d-b823-734cb427d1c2,2025-02-03 10:30:00,Dept of Public Works,VEND-7316,Construction,PROJ-2024-018,1751281.39,Electronic Transfer,APPR-006,BC-2024-LOG-03
0e97fae1-ac4e-4d90-b55b-259afdb9cd89,2025-02-03 10:49:00,Dept of Public Works,VEND-9513,Medical Supplies,PROJ-2024-003,54314.95,Corporate Card,APPR-004,BC-2024-LOG-03
632093f6-a434-4355-ab11-58cebbb1b052,2025-02-03 10:58:00,IT Services Division,VEND-3471,Consulting,PROJ-2024-020,432691.18,Corporate Card,APPR-004,BC-2024-CON-02
019868e9-3e64-48fe-92ad-8e7c5edfb505,2025-02-03 11:20:00,Urban Development Board,VEND-5901,Medical Supplies,PROJ-2024-005,180000.0,Electronic Transfer,APPR-010,BC-2024-IT -04
9d3cbd00-6732-42c6-8fb2-12faea7503dc,2025-02-03 12:07:00,IT Services Division,VEND-4339,Office Supplies,PROJ-2024-014,1983.78,Electronic Transfer,APPR-009,BC-2024-IT -04
b7e6c3b7-1054-4778-b4ae-4815eb6c387e,2025-02-03 13:25:00,Ministry of Health,VEND-7172,Logistics,PROJ-2024-002,5462.91,Electronic Transfer,APPR-010,BC-2024-OFF-06
fc560aa7-4c62-4dc7-b121-fd97a48dc8f6,2025-02-03 14:01:00,Ministry of Health,VEND-3207,Construction,PROJ-2024-014,2005894.12,Check,APPR-007,BC-2024-SOF-05
48e2f8e4-840f-473f-b0be-582f4db010c6,2025-02-03 14:18:00,Urban Development Board,VEND-8750,Medical Supplies,PROJ-2024-018,117603.35,Check,APPR-010,BC-2024-SOF-05
5ec79191-0486-4ca2-b872-ee396ab26540,2025-02-03 14:27:00,Urban Development Board,VEND-8040,IT Hardware,PROJ-2024-012,80669.86,Corporate Card,APPR-008,BC-2024-OFF-06
86fef64a-01de-420b-a032-fd76aff22bcf,2025-02-03 14:36:00,IT Services Division,VEND-2795,Software Licenses,PROJ-2024-002,19263.22,Check,APPR-003,BC-2024-OFF-06
77aea9b8-b444-484e-8cf8-6352849b7436,2025-02-03 14:37:00,Dept of Education,VEND-8254,Software Licenses,PROJ-2024-005,12106.72,Electronic Transfer,APPR-010,BC-2024-CON-02
d19c06a9-ab64-427e-8b21-610960740205,2025-02-03 14:50:00,Urban Development Board,VEND-9040,Medical Supplies,PROJ-2024-012,26855.74,Check,APPR-007,BC-2024-LOG-03
258c6213-0b4e-4b0f-a207-aedd00876ae1,2025-02-03 15:50:00,IT Services Division,VEND-6750,Logistics,PROJ-2024-004,7818.1,Check,APPR-006,BC-2024-IT -04
40e64a62-0818-4af6-a6c2-28ec5a1343e7,2025-02-03 15:54:00,Dept of Education,VEND-2033,Consulting,PROJ-2024-018,211846.3,Check,APPR-008,BC-2024-OFF-06
03672e6b-f82d-4c11-ab06-971f7200dd30,2025-02-03 16:08:00,Dept of Public Works,VEND-7408,Logistics,PROJ-2024-002,6389.4,Check,APPR-009,BC-2024-LOG-03
0534f4a0-568e-415a-b238-26300aed31ab,2025-02-03 17:20:00,Dept of Education,VEND-9040,Medical Supplies,PROJ-2024-006,73400.88,Check,APPR-004,BC-2024-LOG-03
e823f8b6-ed6b-47f7-b9a0-330f8e35d517,2025-02-03 18:21:00,IT Services Division,VEND-2693,Office Supplies,PROJ-2024-016,5502.23,Check,APPR-003,BC-2024-CON-00
2aee2227-cfd6-4737-8c71-ecd75cb33c28,2025-02-03 18:52:00,Transport Authority,VEND-6693,Medical Supplies,PROJ-2024-003,80016.94,Corporate Card,APPR-001,BC-2024-OFF-06
18ecdc5f-a81d-4349-a585-208a0a93f878,2025-02-04 08:06:00,Ministry of Health,VEND-9040,Medical Supplies,PROJ-2024-016,50969.84,Electronic Transfer,APPR-009,BC-2024-OFF-06
09d11ea2-4ee3-46c8-9729-b099e03e36b9,2025-02-04 08:59:00,Dept of Public Works,VEND-3887,Medical Supplies,PROJ-2024-004,77012.3,Corporate Card,APPR-007,BC-2024-SOF-05
13304530-ec0a-40cc-bf70-ab371695605a,2025-02-04 09:16:00,Dept of Public Works,VEND-8588,Logistics,PROJ-2024-009,10195.6,Electronic Transfer,APPR-003,BC-2024-CON-00
6ec875ce-7d4a-4377-9b31-9e8ce3421d87,2025-02-04 09:47:00,Dept of Public Works,VEND-2693,Office Supplies,PROJ-2024-003,1677.25,Corporate Card,APPR-002,BC-2024-MED-01
27bda444-e13a-4635-ad5a-df740f2448aa,2025-02-04 10:05:00,Urban Development Board,VEND-1322,Software Licenses,PROJ-2024-017,11677.9,Corporate Card,APPR-006,BC-2024-IT -04
34a7f325-46d0-4256-ae83-c7b9cac56fd8,2025-02-04 10:41:00,IT Services Division,VEND-7408,Logistics,PROJ-2024-009,7902.49,Corporate Card,APPR-007,BC-2024-OFF-06
5d225c8b-a931-42d2-aec9-161c67bee6c4,2025-02-04 11:50:00,IT Services Division,VEND-6458,IT Hardware,PROJ-2024-012,39079.4,Electronic Transfer,APPR-001,BC-2024-SOF-05
87fcec99-9ace-43bb-86b1-1165def88e06,2025-02-04 11:58:00,Ministry of Health,VEND-4247,Logistics,PROJ-2024-013,18479.76,Corporate Card,APPR-003,BC-2024-IT -04
20184c4d-e3d1-4a78-992c-d221af72bbfa,2025-02-04 12:31:00,IT Services Division,VEND-3053,Logistics,PROJ-2024-009,9466.54,Check,APPR-007,BC-2024-IT -04
4e84df8d-9c10-4ba8-bb50-4fe493c9ef8a,2025-02-04 12:56:00,Transport Authority,VEND-6917,Medical Supplies,PROJ-2024-013,104049.65,Electronic Transfer,APPR-001,BC-2024-MED-01
45409b9b-7175-4d41-9c1d-1463c497a2d5,2025-02-04 13:24:00,Dept of Public Works,VEND-9778,Office Supplies,PROJ-2024-009,1759.83,Check,APPR-010,BC-2024-SOF-05
b10e0266-1b2c-4ae1-ba40-d4549fef3daa,2025-02-04 13:35:00,Ministry of Health,VEND-4211,Medical Supplies,PROJ-2024-011,117173.4,Corporate Card,APPR-002,BC-2024-MED-01
2c33ca09-58fe-42e9-bc5d-78d33e770f39,2025-02-04 13:38:00,Urban Development Board,VEND-7316,Construction,PROJ-2024-010,2158658.47,Check,APPR-007,BC-2024-CON-02
63cc4e42-e391-40d8-82a5-ffdea20b6dac,2025-02-04 13:42:00,IT Services Division,VEND-9513,Medical Supplies,PROJ-2024-001,67572.0,Corporate Card,APPR-002,BC-2024-IT -04
6963651d-c0a4-49fa-ad83-849d6023fca0,2025-02-04 13:47:00,Transport Authority,VEND-3800,Software Licenses,PROJ-2024-020,22452.53,Electronic Transfer,APPR-003,BC-2024-OFF-06
bed636f9-eca4-49e7-84ec-7b1b00717999,2025-02-04 14:01:00,Urban Development Board,VEND-2802,Medical Supplies,PROJ-2024-010,74777.6,Electronic Transfer,APPR-005,BC-2024-CON-02
347f4d4b-e50c-4231-9727-ea4b4a7702a2,2025-02-04 14:24:00,Ministry of Health,VEND-6693,Medical Supplies,PROJ-2024-017,174941.0,Check,APPR-007,BC-2024-OFF-06
d8f4d413-4064-4c8f-97e4-2371b331bf2e,2025-02-04 14:39:00,Ministry of Health,VEND-7316,Construction,PROJ-2024-019,3331396.9,Check,APPR-006,BC-2024-MED-01
07721ecf-ff1a-487c-ac21-72f2ea032a8a,2025-02-04 14:56:00,Dept of Public Works,VEND-3887,Medical Supplies,PROJ-2024-007,96337.67,Check,APPR-008,BC-2024-LOG-03
243efec8-8d0a-4c73-b0a5-31bf336747bf,2025-02-04 15:17:00,IT Services Division,VEND-4247,Logistics,PROJ-2024-013,10775.66,Corporate Card,APPR-010,BC-2024-OFF-06
6b43b0ff-963e-43be-8fa2-ae7546d9242a,2025-02-04 15:33:00,Urban Development Board,VEND-4247,Logistics,PROJ-2024-017,9392.87,Electronic Transfer,APPR-005,BC-2024-LOG-03
e691f38a-00e9-42f8-9a4a-058efcd40651,2025-02-04 15:41:00,Urban Development Board,VEND-2335,Software Licenses,PROJ-2024-009,22007.23,Corporate Card,APPR-006,BC-2024-CON-02
de800386-5328-4d40-8a72-03156540ba97,2025-02-04 16:45:00,Urban Development Board,VEND-2033,Consulting,PROJ-2024-008,312062.51,Corporate Card,APPR-009,BC-2024-IT -04
542fd91b-aca2-45b3-a923-1c20491c1f23,2025-02-04 17:53:00,Dept of Education,VEND-4339,Office Supplies,PROJ-2024-012,6000.0,Electronic Transfer,APPR-004,BC-2024-SOF-05
5cf4485a-77d9-4fca-8396-59298a742054,2025-02-04 18:41:00,Dept of Education,VEND-9040,Medical Supplies,PROJ-2024-015,180000.0,Corporate Card,APPR-001,BC-2024-MED-01
03eb9abd-4e23-45f6-99cd-1cf9cce746ea,2025-02-04 18:55:00,Urban Development Board,VEND-4886,Office Supplies,PROJ-2024-009,3439.72,Corporate Card,APPR-009,BC-2024-IT -04
5b172308-d384-4c8e-9d6e-a246f7a024dc,2025-02-05 08:36:00,Dept of Education,VEND-4247,Logistics,PROJ-2024-007,8820.24,Corporate Card,APPR-004,BC-2024-OFF-06
39988e65-64be-4707-b4a9-0ade26e5e92a,2025-02-05 08:41:00,IT Services Division,VEND-6693,Medical Supplies,PROJ-2024-009,69184.09,Electronic Transfer,APPR-008,BC-2024-MED-01
2d1a4357-08e6-46ab-940e-58a9ff954b87,2025-02-05 09:29:00,Ministry of Health,VEND-9513,Medical Supplies,PROJ-2024-015,33307.57,Check,APPR-002,BC-2024-LOG-03
149f72e3-2229-4c77-883f-26e3c2171502,2025-02-05 09:34:00,Ministry of Health,VEND-3800,Software Licenses,PROJ-2024-001,60000.0,Check,APPR-005,BC-2024-OFF-06
6c4b70de-c066-4fbe-b00e-a11f4fe1cce4,2025-02-05 09:59:00,IT Services Division,VEND-4339,Office Supplies,PROJ-2024-017,2273.79,Corporate Card,APPR-003,BC-2024-MED-01
9ea0e295-c77d-48f8-8a33-82d9ee361fa2,2025-02-05 10:12:00,Transport Authority,VEND-2693,Office Supplies,PROJ-2024-006,1361.5,Corporate Card,APPR-006,BC-2024-SOF-05
