transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,project_id
TX-01196,2025-04-08T13:11:00,DEPT-CPWD,VEN-057,Consultancy,82158.53,NEFT,Standard procurement for DEPT-CPWD,OFFICER-02,BUD-5486,PROJ-048
TX-01197,2025-11-30T10:06:00,DEPT-NHAI,VEN-030,Civil Works,105041.24,RTGS,Standard procurement for DEPT-NHAI,OFFICER-08,BUD-6413,PROJ-007
TX-01198,2025-03-31T22:00:00,DEPT-NHAI,VEN-042,Consultancy,186451.51,RTGS,Standard procurement for DEPT-NHAI,OFFICER-03,BUD-3273,PROJ-043
TX-01199,2025-09-02T13:43:00,DEPT-CPWD,VEN-022,IT Hardware,102701.85,UPI,Standard procurement for DEPT-CPWD,OFFICER-00,BUD-9258,PROJ-035
TX-01200,2025-07-22T01:28:00,DEPT-CPWD,VEN-035,Consultancy,124049.68,RTGS,Standard procurement for DEPT-CPWD,OFFICER-02,BUD-6340,PROJ-018
TX-01201,2025-07-01T13:46:00,DEPT-HEALTH-AIIMS,VEN-096,Manpower,57597.86,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-06,BUD-5025,PROJ-003
TX-01202,2025-11-15T03:41:00,DEPT-EDU-DELHI,VEN-096,IT Hardware,41607.41,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-04,BUD-9341,PROJ-025
TX-01203,2025-04-19T12:16:00,DEPT-HEALTH-AIIMS,VEN-080,IT Hardware,136150.67,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-03,BUD-4065,PROJ-032
TX-01204,2025-08-08T06:33:00,DEPT-NHAI,VEN-045,Medical Supplies,6462.65,NEFT,Standard procurement for DEPT-NHAI,OFFICER-00,BUD-7413,PROJ-014
TX-01205,2025-02-21T09:08:00,DEPT-RAIL,VEN-064,Medical Supplies,35492.27,RTGS,Standard procurement for DEPT-RAIL,OFFICER-01,BUD-2424,PROJ-041
TX-01206,2025-03-20T19:07:00,DEPT-NHAI,VEN-087,Medical Supplies,179499.86,UPI,Standard procurement for DEPT-NHAI,OFFICER-09,BUD-5078,PROJ-023
TX-01207,2025-05-05T18:06:00,DEPT-RAIL,VEN-089,Consultancy,50613.26,UPI,Standard procurement for DEPT-RAIL,OFFICER-05,BUD-5444,PROJ-011
TX-01208,2025-04-28T06:10:00,DEPT-EDU-DELHI,VEN-013,Manpower,55413.03,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-00,BUD-1655,PROJ-032
TX-01209,2025-04-24T22:40:00,DEPT-HEALTH-AIIMS,VEN-084,Medical Supplies,69121.24,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-06,BUD-7410,PROJ-005
TX-01210,2025-02-01T00:32:00,DEPT-HEALTH-AIIMS,VEN-006,Civil Works,99741.7,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-03,BUD-4308,PROJ-003
TX-01211,2025-04-07T18:40:00,DEPT-RAIL,VEN-098,Medical Supplies,171770.4,RTGS,Standard procurement for DEPT-RAIL,OFFICER-04,BUD-7915,PROJ-024
TX-01212,2025-08-15T19:49:00,DEPT-EDU-DELHI,VEN-064,Manpower,117656.23,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-09,BUD-7524,PROJ-043
TX-01213,2025-03-13T04:51:00,DEPT-HEALTH-AIIMS,VEN-075,Medical Supplies,12630.93,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-00,BUD-2486,PROJ-042
TX-01214,2025-05-02T05:26:00,DEPT-CPWD,VEN-063,Civil Works,11054.36,RTGS,Standard procurement for DEPT-CPWD,OFFICER-00,BUD-8233,PROJ-048
TX-01215,2025-05-06T09:14:00,DEPT-HEALTH-AIIMS,VEN-058,Consultancy,173597.71,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-09,BUD-4690,PROJ-014
TX-01216,2025-01-22T16:41:00,DEPT-EDU-DELHI,VEN-061,Consultancy,6587.57,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-04,BUD-3960,PROJ-028
TX-01217,2025-11-16T23:19:00,DEPT-HEALTH-AIIMS,VEN-069,IT Hardware,96472.7,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-00,BUD-7724,PROJ-031
TX-01218,2025-04-18T22:17:00,DEPT-RAIL,VEN-096,Civil Works,127325.55,RTGS,Standard procurement for DEPT-RAIL,OFFICER-07,BUD-3256,PROJ-026
TX-01219,2025-11-04T16:05:00,DEPT-EDU-DELHI,VEN-020,Manpower,136937.73,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-05,BUD-3521,PROJ-038
TX-01220,2025-06-19T18:34:00,DEPT-CPWD,VEN-056,Consultancy,81471.95,UPI,Standard procurement for DEPT-CPWD,OFFICER-03,BUD-7146,PROJ-045
TX-01221,2025-08-01T17:00:00,DEPT-EDU-DELHI,VEN-031,Civil Works,104183.12,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-04,BUD-1735,PROJ-013
TX-01222,2025-09-13T13:08:00,DEPT-EDU-DELHI,VEN-016,Civil Works,116329.2,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-00,BUD-2619,PROJ-041
TX-01223,2025-11-01T01:02:00,DEPT-RAIL,VEN-047,IT Hardware,190005.17,UPI,Standard procurement for DEPT-RAIL,OFFICER-06,BUD-1300,PROJ-027
TX-01224,2025-04-23T11:24:00,DEPT-NHAI,VEN-007,Consultancy,11094.25,NEFT,Standard procurement for DEPT-NHAI,OFFICER-03,BUD-3370,PROJ-035
TX-01225,2025-06-14T05:21:00,DEPT-NHAI,VEN-054,IT Hardware,151677.97,NEFT,Standard procurement for DEPT-NHAI,OFFICER-02,BUD-1018,PROJ-012
TX-01226,2025-10-04T15:28:00,DEPT-EDU-DELHI,VEN-025,Medical Supplies,90011.2,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-01,BUD-8318,PROJ-008
TX-01227,2025-08-30T03:11:00,DEPT-HEALTH-AIIMS,VEN-052,Manpower,102682.7,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-08,BUD-8264,PROJ-038
TX-01228,2025-05-13T13:40:00,DEPT-EDU-DELHI,VEN-073,IT Hardware,23265.27,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-08,BUD-4248,PROJ-050
TX-01229,2025-09-29T03:29:00,DEPT-CPWD,VEN-077,Medical Supplies,56823.51,RTGS,Standard procurement for DEPT-CPWD,OFFICER-04,BUD-8072,PROJ-050
TX-01230,2025-04-29T11:16:00,DEPT-NHAI,VEN-072,Consultancy,44244.01,NEFT,Standard procurement for DEPT-NHAI,OFFICER-07,BUD-1207,PROJ-015
TX-01231,2025-09-25T14:13:00,DEPT-NHAI,VEN-054,Medical Supplies,41822.52,RTGS,Standard procurement for DEPT-NHAI,OFFICER-08,BUD-9673,PROJ-021
TX-01232,2025-05-20T22:20:00,DEPT-CPWD,VEN-017,Civil Works,100598.51,NEFT,Standard procurement for DEPT-CPWD,OFFICER-02,BUD-3299,PROJ-048
TX-01233,2025-11-16T05:10:00,DEPT-NHAI,VEN-002,Medical Supplies,70708.79,RTGS,Standard procurement for DEPT-NHAI,OFFICER-05,BUD-2655,PROJ-013
TX-01234,2025-06-14T03:10:00,DEPT-RAIL,VEN-025,Civil Works,29278.17,UPI,Standard procurement for DEPT-RAIL,OFFICER-09,BUD-5652,PROJ-028
TX-01235,2025-01-18T19:56:00,DEPT-RAIL,VEN-053,Medical Supplies,33356.49,NEFT,Standard procurement for DEPT-RAIL,OFFICER-03,BUD-3917,PROJ-024
TX-01236,2025-12-28T12:49:00,DEPT-CPWD,VEN-010,IT Hardware,156438.35,UPI,Standard procurement for DEPT-CPWD,OFFICER-08,BUD-3553,PROJ-001
TX-01237,2025-03-23T12:25:00,DEPT-CPWD,VEN-094,Civil Works,58972.19,RTGS,Standard procurement for DEPT-CPWD,OFFICER-00,BUD-8902,PROJ-050
TX-01238,2025-10-09T06:37:00,DEPT-RAIL,VEN-010,Consultancy,80374.93,UPI,Standard procurement for DEPT-RAIL,OFFICER-00,BUD-7045,PROJ-016
TX-01239,2025-04-17T07:39:00,DEPT-HEALTH-AIIMS,VEN-012,Medical Supplies,173009.39,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-03,BUD-5716,PROJ-019
TX-01240,2025-12-28T20:31:00,DEPT-NHAI,VEN-068,IT Hardware,133405.96,NEFT,Standard procurement for DEPT-NHAI,OFFICER-08,BUD-4248,PROJ-026
TX-01241,2025-03-25T19:53:00,DEPT-NHAI,VEN-091,IT Hardware,57663.71,NEFT,Standard procurement for DEPT-NHAI,OFFICER-00,BUD-5713,PROJ-027
TX-01242,2025-09-16T15:30:00,DEPT-NHAI,VEN-076,Medical Supplies,27856.55,NEFT,Standard procurement for DEPT-NHAI,OFFICER-06,BUD-2865,PROJ-001
TX-01243,2025-12-25T23:25:00,DEPT-EDU-DELHI,VEN-046,Consultancy,86127.18,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-04,BUD-9435,PROJ-032
TX-01244,2025-10-13T04:15:00,DEPT-HEALTH-AIIMS,VEN-058,Medical Supplies,182681.1,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-01,BUD-4955,PROJ-023
TX-01245,2025-02-19T17:35:00,DEPT-NHAI,VEN-086,IT Hardware,146344.75,NEFT,Standard procurement for DEPT-NHAI,OFFICER-03,BUD-1597,PROJ-001
TX-01246,2025-06-30T13:14:00,DEPT-CPWD,VEN-071,Medical Supplies,134698.72,NEFT,Standard procurement for DEPT-CPWD,OFFICER-08,BUD-9187,PROJ-044
TX-01247,2025-08-22T07:23:00,DEPT-EDU-DELHI,VEN-087,Consultancy,17543.36,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-01,BUD-4924,PROJ-040
TX-01248,2025-04-27T03:36:00,DEPT-HEALTH-AIIMS,VEN-053,Manpower,199642.4,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-01,BUD-3896,PROJ-023
TX-01249,2025-01-22T18:38:00,DEPT-EDU-DELHI,VEN-063,Manpower,100743.84,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-01,BUD-3352,PROJ-044
TX-01250,2025-02-23T08:23:00,DEPT-CPWD,VEN-005,Consultancy,164660.29,NEFT,Standard procurement for DEPT-CPWD,OFFICER-00,BUD-1456,PROJ-038
TX-01251,2025-03-12T09:10:00,DEPT-NHAI,VEN-065,Civil Works,147870.31,RTGS,Standard procurement for DEPT-NHAI,OFFICER-09,BUD-9983,PROJ-022
TX-01252,2025-07-15T02:43:00,DEPT-EDU-DELHI,VEN-038,Medical Supplies,131072.63,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-02,BUD-8057,PROJ-037
TX-01253,2025-02-15T13:11:00,DEPT-RAIL,VEN-096,IT Hardware,79712.31,NEFT,Standard procurement for DEPT-RAIL,OFFICER-04,BUD-2889,PROJ-030
TX-01254,2025-06-25T14:17:00,DEPT-CPWD,VEN-027,Consultancy,121577.01,RTGS,Standard procurement for DEPT-CPWD,OFFICER-01,BUD-6197,PROJ-046
TX-01255,2025-05-23T07:05:00,DEPT-NHAI,VEN-022,Medical Supplies,9701.17,NEFT,Standard procurement for DEPT-NHAI,OFFICER-04,BUD-7602,PROJ-020
TX-01256,2025-10-02T14:13:00,DEPT-EDU-DELHI,VEN-096,Consultancy,155486.1,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-03,BUD-1669,PROJ-040
TX-01257,2025-02-28T21:45:00,DEPT-EDU-DELHI,VEN-032,Civil Works,30198.41,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-09,BUD-7562,PROJ-040
TX-01258,2025-07-28T18:31:00,DEPT-RAIL,VEN-008,Civil Works,126744.16,NEFT,Standard procurement for DEPT-RAIL,OFFICER-01,BUD-7378,PROJ-016
TX-01259,2025-02-21T12:58:00,DEPT-RAIL,VEN-063,Civil Works,33304.86,NEFT,Standard procurement for DEPT-RAIL,OFFICER-02,BUD-5929,PROJ-046
TX-01260,2025-08-31T08:18:00,DEPT-CPWD,VEN-057,Manpower,37043.68,RTGS,Standard procurement for DEPT-CPWD,OFFICER-09,BUD-7371,PROJ-039
TX-01261,2025-01-01T13:06:00,DEPT-RAIL,VEN-063,Manpower,149664.15,UPI,Standard procurement for DEPT-RAIL,OFFICER-02,BUD-9359,PROJ-020
TX-01262,2025-11-07T07:26:00,DEPT-HEALTH-AIIMS,VEN-034,Civil Works,120389.35,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-01,BUD-5502,PROJ-018
TX-01263,2025-11-22T22:58:00,DEPT-EDU-DELHI,VEN-024,IT Hardware,119191.42,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-07,BUD-8928,PROJ-002
TX-01264,2025-03-09T23:42:00,DEPT-RAIL,VEN-075,IT Hardware,178605.05,NEFT,Standard procurement for DEPT-RAIL,OFFICER-07,BUD-9062,PROJ-007
TX-01265,2025-11-03T06:02:00,DEPT-HEALTH-AIIMS,VEN-002,Consultancy,87712.85,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-00,BUD-4598,PROJ-009
TX-01266,2025-10-12T02:41:00,DEPT-EDU-DELHI,VEN-026,IT Hardware,48059.7,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-03,BUD-4567,PROJ-038
TX-01267,2025-04-18T18:41:00,DEPT-EDU-DELHI,VEN-051,Consultancy,26810.69,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-01,BUD-7107,PROJ-024
TX-01268,2025-06-16T12:57:00,DEPT-HEALTH-AIIMS,VEN-035,Consultancy,156646.32,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-04,BUD-1376,PROJ-028
TX-01269,2025-09-11T05:40:00,DEPT-NHAI,VEN-021,Manpower,139739.41,RTGS,Standard procurement for DEPT-NHAI,OFFICER-03,BUD-5968,PROJ-035
TX-01270,2025-04-11T18:00:00,DEPT-HEALTH-AIIMS,VEN-069,Medical Supplies,34822.54,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-02,BUD-6844,PROJ-022
TX-01271,2025-05-31T23:19:00,DEPT-NHAI,VEN-089,Medical Supplies,102959.65,UPI,Standard procurement for DEPT-NHAI,OFFICER-08,BUD-3884,PROJ-049
TX-01272,2025-10-11T20:07:00,DEPT-HEALTH-AIIMS,VEN-099,Civil Works,168850.79,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-07,BUD-1090,PROJ-002
TX-01273,2025-04-26T04:23:00,DEPT-NHAI,VEN-075,Consultancy,155022.36,NEFT,Standard procurement for DEPT-NHAI,OFFICER-07,BUD-2489,PROJ-046
TX-01274,2025-08-24T21:26:00,DEPT-NHAI,VEN-096,Civil Works,37337.41,RTGS,Standard procurement for DEPT-NHAI,OFFICER-09,BUD-4970,PROJ-044
TX-01275,2025-01-21T22:39:00,DEPT-CPWD,VEN-065,Civil Works,18545.56,UPI,Standard procurement for DEPT-CPWD,OFFICER-06,BUD-4620,PROJ-045
TX-01276,2025-07-14T16:39:00,DEPT-HEALTH-AIIMS,VEN-047,IT Hardware,139279.05,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-06,BUD-4243,PROJ-032
TX-01277,2025-07-28T15:57:00,DEPT-HEALTH-AIIMS,VEN-065,Consultancy,103356.84,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-03,BUD-9996,PROJ-023
TX-01278,2025-06-09T02:31:00,DEPT-HEALTH-AIIMS,VEN-058,Manpower,17360.6,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-06,BUD-1753,PROJ-043
TX-01279,2025-10-14T19:44:00,DEPT-RAIL,VEN-074,Manpower,162383.51,RTGS,Standard procurement for DEPT-RAIL,OFFICER-04,BUD-3697,PROJ-041
TX-01280,2025-03-25T09:40:00,DEPT-CPWD,VEN-069,Manpower,45741.29,NEFT,Standard procurement for DEPT-CPWD,OFFICER-01,BUD-9021,PROJ-043
TX-01281,2025-12-25T13:01:00,DEPT-EDU-DELHI,VEN-004,IT Hardware,198275.2,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-05,BUD-3634,PROJ-002
TX-01282,2025-06-19T23:28:00,DEPT-NHAI,VEN-015,Medical Supplies,82384.92,RTGS,Standard procurement for DEPT-NHAI,OFFICER-01,BUD-2351,PROJ-010
TX-01283,2025-01-11T08:32:00,DEPT-NHAI,VEN-073,Medical Supplies,65703.96,RTGS,Standard procurement for DEPT-NHAI,OFFICER-04,BUD-5903,PROJ-006
TX-01284,2025-03-25T20:20:00,DEPT-NHAI,VEN-015,Consultancy,34047.16,UPI,Standard procurement for DEPT-NHAI,OFFICER-00,BUD-9438,PROJ-038
TX-01285,2025-11-02T18:17:00,DEPT-HEALTH-AIIMS,VEN-075,Consultancy,78101.39,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-09,BUD-2616,PROJ-019
TX-01286,2025-05-11T18:16:00,DEPT-EDU-DELHI,VEN-073,Consultancy,30812.49,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-04,BUD-6047,PROJ-018
TX-01287,2025-01-09T06:44:00,DEPT-RAIL,VEN-055,Manpower,198989.33,UPI,Standard procurement for DEPT-RAIL,OFFICER-04,BUD-3066,PROJ-049
TX-01288,2025-09-02T02:40:00,DEPT-HEALTH-AIIMS,VEN-039,Consultancy,99084.08,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-09,BUD-8131,PROJ-012
TX-01289,2025-12-21T11:52:00,DEPT-EDU-DELHI,VEN-044,Medical Supplies,167674.36,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-02,BUD-6626,PROJ-022
TX-01290,2025-10-29T09:23:00,DEPT-CPWD,VEN-040,Manpower,166169.98,RTGS,Standard procurement for DEPT-CPWD,OFFICER-08,BUD-3417,PROJ-017
TX-01291,2025-03-13T08:41:00,DEPT-NHAI,VEN-084,Consultancy,188549.04,RTGS,Standard procurement for DEPT-NHAI,OFFICER-08,BUD-9391,PROJ-017
TX-01292,2025-04-27T20:12:00,DEPT-NHAI,VEN-080,IT Hardware,53019.4,RTGS,Standard procurement for DEPT-NHAI,OFFICER-09,BUD-8415,PROJ-048
TX-01293,2025-04-10T01:43:00,DEPT-CPWD,VEN-056,Manpower,16841.83,UPI,Standard procurement for DEPT-CPWD,OFFICER-04,BUD-5378,PROJ-028
TX-01294,2025-09-07T21:06:00,DEPT-HEALTH-AIIMS,VEN-048,IT Hardware,96127.6,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-04,BUD-7232,PROJ-012
TX-01295,2025-10-18T18:51:00,DEPT-HEALTH-AIIMS,VEN-076,IT Hardware,149183.53,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-04,BUD-8125,PROJ-017
TX-01296,2025-06-18T15:01:00,DEPT-EDU-DELHI,VEN-001,Medical Supplies,28207.97,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-03,BUD-3144,PROJ-004
TX-01297,2025-03-04T19:37:00,DEPT-NHAI,VEN-004,Manpower,77543.16,NEFT,Standard procurement for DEPT-NHAI,OFFICER-09,BUD-1804,PROJ-039
TX-01298,2025-04-23T03:24:00,DEPT-CPWD,VEN-096,IT Hardware,128789.52,UPI,Standard procurement for DEPT-CPWD,OFFICER-09,BUD-7610,PROJ-005
TX-01299,2025-03-05T14:08:00,DEPT-EDU-DELHI,VEN-049,Manpower,117075.94,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-09,BUD-5607,PROJ-036
TX-01300,2025-12-24T16:33:00,DEPT-CPWD,VEN-042,Medical Supplies,147249.58,NEFT,Standard procurement for DEPT-CPWD,OFFICER-08,BUD-9720,PROJ-010
TX-01301,2025-04-14T21:46:00,DEPT-NHAI,VEN-029,Manpower,115062.17,UPI,Standard procurement for DEPT-NHAI,OFFICER-08,BUD-5782,PROJ-021
TX-01302,2025-05-22T22:14:00,DEPT-HEALTH-AIIMS,VEN-008,IT Hardware,198064.44,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-02,BUD-6536,PROJ-012
TX-01303,2025-06-24T21:04:00,DEPT-NHAI,VEN-064,Civil Works,113079.06,UPI,Standard procurement for DEPT-NHAI,OFFICER-03,BUD-6236,PROJ-019
TX-01304,2025-05-23T12:56:00,DEPT-RAIL,VEN-040,Civil Works,56500.62,NEFT,Standard procurement for DEPT-RAIL,OFFICER-06,BUD-8996,PROJ-003
TX-01305,2025-12-30T15:56:00,DEPT-EDU-DELHI,VEN-048,IT Hardware,20947.35,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-03,BUD-3705,PROJ-007
TX-01306,2025-07-30T20:43:00,DEPT-HEALTH-AIIMS,VEN-013,Medical Supplies,28221.71,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-01,BUD-6386,PROJ-019
TX-01307,2025-07-12T04:14:00,DEPT-EDU-DELHI,VEN-039,IT Hardware,179925.38,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-02,BUD-9112,PROJ-011
TX-01308,2025-02-13T06:07:00,DEPT-RAIL,VEN-089,IT Hardware,40737.98,NEFT,Standard procurement for DEPT-RAIL,OFFICER-04,BUD-1476,PROJ-027
TX-01309,2025-08-20T02:10:00,DEPT-CPWD,VEN-047,Consultancy,83509.59,NEFT,Standard procurement for DEPT-CPWD,OFFICER-05,BUD-7908,PROJ-046
TX-01310,2025-12-18T16:28:00,DEPT-RAIL,VEN-093,Civil Works,147539.63,UPI,Standard procurement for DEPT-RAIL,OFFICER-08,BUD-5880,PROJ-043
TX-01311,2025-07-27T14:36:00,DEPT-RAIL,VEN-074,Consultancy,43437.88,NEFT,Standard procurement for DEPT-RAIL,OFFICER-09,BUD-9505,PROJ-035
TX-01312,2025-12-17T19:23:00,DEPT-CPWD,VEN-018,Civil Works,107581.28,NEFT,Standard procurement for DEPT-CPWD,OFFICER-08,BUD-6229,PROJ-003
TX-01313,2025-11-23T23:10:00,DEPT-NHAI,VEN-049,Consultancy,167011.4,RTGS,Standard procurement for DEPT-NHAI,OFFICER-01,BUD-3253,PROJ-011
TX-01314,2025-06-05T03:32:00,DEPT-NHAI,VEN-083,IT Hardware,9913.77,NEFT,Standard procurement for DEPT-NHAI,OFFICER-01,BUD-4073,PROJ-018
TX-01315,2025-06-30T04:40:00,DEPT-CPWD,VEN-088,Manpower,116037.84,RTGS,Standard procurement for DEPT-CPWD,OFFICER-02,BUD-1505,PROJ-009
TX-01316,2025-03-09T13:20:00,DEPT-EDU-DELHI,VEN-045,Manpower,29673.47,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-03,BUD-1850,PROJ-026
TX-01317,2025-05-15T16:00:00,DEPT-HEALTH-AIIMS,VEN-056,Medical Supplies,137441.66,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-03,BUD-9536,PROJ-031
TX-01318,2025-02-28T15:18:00,DEPT-RAIL,VEN-052,Manpower,106428.34,RTGS,Standard procurement for DEPT-RAIL,OFFICER-06,BUD-6330,PROJ-011
TX-01319,2025-07-30T23:19:00,DEPT-EDU-DELHI,VEN-049,Civil Works,80786.91,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-01,BUD-7064,PROJ-015
TX-01320,2025-06-04T10:15:00,DEPT-HEALTH-AIIMS,VEN-010,Manpower,123047.34,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-07,BUD-1002,PROJ-026
TX-01321,2025-06-02T20:12:00,DEPT-RAIL,VEN-015,Civil Works,51644.67,UPI,Standard procurement for DEPT-RAIL,OFFICER-09,BUD-9650,PROJ-001
TX-01322,2025-03-23T01:25:00,DEPT-HEALTH-AIIMS,VEN-018,IT Hardware,199447.91,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-05,BUD-3739,PROJ-010
TX-01323,2025-01-12T10:47:00,DEPT-RAIL,VEN-067,IT Hardware,38239.14,RTGS,Standard procurement for DEPT-RAIL,OFFICER-00,BUD-7653,PROJ-006
TX-01324,2025-01-21T21:40:00,DEPT-HEALTH-AIIMS,VEN-070,Civil Works,189251.02,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-07,BUD-6947,PROJ-027
TX-01325,2025-12-04T11:52:00,DEPT-EDU-DELHI,VEN-061,Medical Supplies,141184.59,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-08,BUD-5074,PROJ-009
TX-01326,2025-04-30T22:57:00,DEPT-EDU-DELHI,VEN-099,IT Hardware,126276.71,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-00,BUD-6307,PROJ-044
TX-01327,2025-08-12T16:48:00,DEPT-RAIL,VEN-023,Civil Works,62195.44,UPI,Standard procurement for DEPT-RAIL,OFFICER-05,BUD-9002,PROJ-005
TX-01328,2025-03-02T11:03:00,DEPT-RAIL,VEN-053,Manpower,99709.53,UPI,Standard procurement for DEPT-RAIL,OFFICER-07,BUD-4418,PROJ-016
TX-01329,2025-07-18T07:44:00,DEPT-RAIL,VEN-020,Consultancy,64486.38,RTGS,Standard procurement for DEPT-RAIL,OFFICER-05,BUD-2827,PROJ-011
TX-01330,2025-03-01T03:52:00,DEPT-RAIL,VEN-009,Consultancy,195199.23,UPI,Standard procurement for DEPT-RAIL,OFFICER-01,BUD-7749,PROJ-020
TX-01331,2025-04-22T21:16:00,DEPT-CPWD,VEN-009,Civil Works,105795.54,UPI,Standard procurement for DEPT-CPWD,OFFICER-01,BUD-5390,PROJ-031
TX-01332,2025-10-16T13:38:00,DEPT-EDU-DELHI,VEN-027,Civil Works,65778.54,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-03,BUD-7440,PROJ-039
TX-01333,2025-05-25T04:33:00,DEPT-RAIL,VEN-004,Manpower,33774.31,RTGS,Standard procurement for DEPT-RAIL,OFFICER-00,BUD-3519,PROJ-042
TX-01334,2025-12-30T14:23:00,DEPT-NHAI,VEN-043,Medical Supplies,199082.13,RTGS,Standard procurement for DEPT-NHAI,OFFICER-09,BUD-9727,PROJ-038
TX-01335,2025-08-26T12:23:00,DEPT-EDU-DELHI,VEN-092,Consultancy,87282.76,UPI,Standard procurement for DEPT-EDU-DELHI,OFFICER-01,BUD-2045,PROJ-047
TX-01336,2025-11-07T16:32:00,DEPT-HEALTH-AIIMS,VEN-038,Manpower,196077.95,NEFT,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-01,BUD-4196,PROJ-016
TX-01337,2025-03-03T06:29:00,DEPT-EDU-DELHI,VEN-077,Consultancy,116796.75,NEFT,Standard procurement for DEPT-EDU-DELHI,OFFICER-06,BUD-8724,PROJ-014
TX-01338,2025-12-04T14:07:00,DEPT-HEALTH-AIIMS,VEN-067,Civil Works,73071.16,UPI,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-01,BUD-4782,PROJ-005
TX-01339,2025-02-17T16:02:00,DEPT-HEALTH-AIIMS,VEN-075,Civil Works,54448.56,RTGS,Standard procurement for DEPT-HEALTH-AIIMS,OFFICER-00,BUD-5282,PROJ-004
TX-01340,2025-06-29T10:52:00,DEPT-EDU-DELHI,VEN-097,Medical Supplies,81010.01,RTGS,Standard procurement for DEPT-EDU-DELHI,OFFICER-05,BUD-7333,PROJ-031
TX-01341,2025-11-20T11:44:00,DEPT-NHAI,VEN-075,Civil Works,144458.84,RTGS,Standard procurement for DEPT-NHAI,OFFICER-06,BUD-1926,PROJ-022
