transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,project_id
LTX-00781,2025-02-12T02:33:00,DEP-HEALTH,VEN-049,Supplies,1273.77,Credit Card,Description for LTX-00781,A-07,B-598,PROJ-041
LTX-00782,2025-08-13T20:07:00,DEP-POLICE,VEN-093,Infrastructure,650.84,Cheque,Description for LTX-00782,A-03,B-275,PROJ-031
LTX-00783,2025-02-22T12:57:00,DEP-FIN,VEN-098,Infrastructure,1453.44,Cheque,Description for LTX-00783,A-02,B-965,PROJ-004
LTX-00784,2025-11-10T23:43:00,DEP-PWR,VEN-092,Infrastructure,1350.88,Bank Transfer,Description for LTX-00784,A-09,B-927,PROJ-024
LTX-00785,2025-11-18T00:54:00,DEP-EDU,VEN-059,IT,1876.27,Credit Card,Description for LTX-00785,A-00,B-388,PROJ-005
LTX-00786,2025-02-05T07:48:00,DEP-PWR,VEN-085,Supplies,698.0,Credit Card,Description for LTX-00786,A-09,B-524,PROJ-013
LTX-00787,2025-08-03T23:54:00,DEP-FIN,VEN-036,Supplies,235.27,Credit Card,Description for LTX-00787,A-01,B-629,PROJ-049
LTX-00788,2025-09-18T03:08:00,DEP-PWR,VEN-043,Consulting,1876.07,Cheque,Description for LTX-00788,A-09,B-131,PROJ-050
LTX-00789,2025-05-16T10:28:00,DEP-HEALTH,VEN-076,Supplies,1567.1,Cheque,Description for LTX-00789,A-03,B-263,PROJ-003
LTX-00790,2025-04-08T19:20:00,DEP-EDU,VEN-024,Infrastructure,106.3,Credit Card,Description for LTX-00790,A-02,B-917,PROJ-020
LTX-00791,2025-02-19T12:40:00,DEP-HEALTH,VEN-078,Infrastructure,1632.31,Cheque,Description for LTX-00791,A-00,B-792,PROJ-020
LTX-00792,2025-09-06T12:36:00,DEP-EDU,VEN-078,IT,1769.48,Cheque,Description for LTX-00792,A-05,B-730,PROJ-003
LTX-00793,2025-01-09T02:16:00,DEP-EDU,VEN-031,Consulting,509.4,Bank Transfer,Description for LTX-00793,A-01,B-888,PROJ-016
LTX-00794,2025-06-29T05:27:00,DEP-PWR,VEN-056,IT,1242.92,Credit Card,Description for LTX-00794,A-08,B-915,PROJ-021
LTX-00795,2025-12-11T16:30:00,DEP-HEALTH,VEN-085,Travel,964.69,Credit Card,Description for LTX-00795,A-07,B-677,PROJ-031
LTX-00796,2025-08-07T17:32:00,DEP-EDU,VEN-012,Travel,313.22,Bank Transfer,Description for LTX-00796,A-06,B-414,PROJ-038
LTX-00797,2025-02-03T23:16:00,DEP-POLICE,VEN-042,Supplies,205.73,Cheque,Description for LTX-00797,A-05,B-218,PROJ-006
LTX-00798,2025-02-06T04:56:00,DEP-PWR,VEN-053,Consulting,621.37,Bank Transfer,Description for LTX-00798,A-02,B-430,PROJ-046
LTX-00799,2025-02-16T03:20:00,DEP-EDU,VEN-094,IT,1908.78,Bank Transfer,Description for LTX-00799,A-09,B-620,PROJ-044
LTX-00800,2025-06-30T20:07:00,DEP-HEALTH,VEN-083,IT,61324.78,Cheque,Description for LTX-00800,A-02,B-964,PROJ-012
LTX-00801,2025-09-03T14:04:00,DEP-PWR,VEN-050,Infrastructure,361.13,Cheque,Description for LTX-00801,A-09,B-109,PROJ-012
LTX-00802,2025-09-30T21:30:00,DEP-PWR,VEN-011,Travel,166.44,Cheque,Description for LTX-00802,A-01,B-864,PROJ-040
LTX-00803,2025-04-30T00:37:00,DEP-PWR,VEN-071,Supplies,1077.9,Credit Card,Description for LTX-00803,A-07,B-482,PROJ-022
LTX-00804,2025-09-12T20:17:00,DEP-EDU,VEN-028,IT,822.73,Bank Transfer,Description for LTX-00804,A-00,B-157,PROJ-032
LTX-00805,2025-04-10T00:10:00,DEP-HEALTH,VEN-008,Consulting,348.88,Credit Card,Description for LTX-00805,A-06,B-319,PROJ-049
LTX-00806,2025-02-16T02:24:00,DEP-EDU,VEN-045,Supplies,160.13,Bank Transfer,Description for LTX-00806,A-06,B-871,PROJ-024
LTX-00807,2025-07-06T06:47:00,DEP-EDU,VEN-078,Infrastructure,705.66,Credit Card,Description for LTX-00807,A-07,B-501,PROJ-050
LTX-00808,2025-01-14T11:39:00,DEP-POLICE,VEN-031,Supplies,163.7,Cheque,Description for LTX-00808,A-05,B-344,PROJ-020
LTX-00809,2025-02-28T06:14:00,DEP-FIN,VEN-045,IT,723.75,Bank Transfer,Description for LTX-00809,A-00,B-439,PROJ-023
LTX-00810,2025-11-27T02:11:00,DEP-EDU,VEN-027,Supplies,1220.79,Bank Transfer,Description for LTX-00810,A-01,B-784,PROJ-049
LTX-00811,2025-12-02T12:54:00,DEP-HEALTH,VEN-048,Consulting,353.59,Cheque,Description for LTX-00811,A-07,B-504,PROJ-041
LTX-00812,2025-08-21T09:09:00,DEP-HEALTH,VEN-051,IT,17.16,Bank Transfer,Description for LTX-00812,A-01,B-815,PROJ-046
LTX-00813,2025-06-03T05:30:00,DEP-POLICE,VEN-041,Travel,1608.28,Credit Card,Description for LTX-00813,A-05,B-679,PROJ-036
LTX-00814,2025-03-28T20:26:00,DEP-FIN,VEN-026,Infrastructure,796.92,Cheque,Description for LTX-00814,A-06,B-722,PROJ-022
LTX-00815,2025-06-24T01:24:00,DEP-HEALTH,VEN-048,Travel,1686.44,Credit Card,Description for LTX-00815,A-02,B-778,PROJ-016
LTX-00816,2025-06-21T07:18:00,DEP-PWR,VEN-084,IT,1153.93,Bank Transfer,Description for LTX-00816,A-04,B-656,PROJ-020
LTX-00817,2025-07-27T22:09:00,DEP-EDU,VEN-034,Consulting,524.27,Credit Card,Description for LTX-00817,A-06,B-451,PROJ-037
LTX-00818,2025-06-12T05:00:00,DEP-HEALTH,VEN-061,Travel,1228.78,Bank Transfer,Description for LTX-00818,A-01,B-134,PROJ-028
LTX-00819,2025-08-03T09:05:00,DEP-EDU,VEN-001,Infrastructure,1175.33,Bank Transfer,Description for LTX-00819,A-01,B-764,PROJ-012
LTX-00820,2025-06-24T05:20:00,DEP-HEALTH,VEN-064,Travel,566.61,Credit Card,Description for LTX-00820,A-06,B-886,PROJ-044
LTX-00821,2025-02-17T21:23:00,DEP-EDU,VEN-016,IT,362.8,Cheque,Description for LTX-00821,A-05,B-982,PROJ-020
LTX-00822,2025-01-12T09:13:00,DEP-PWR,VEN-039,Travel,542.28,Bank Transfer,Description for LTX-00822,A-00,B-364,PROJ-038
LTX-00823,2025-03-22T01:23:00,DEP-FIN,VEN-010,Infrastructure,1628.54,Bank Transfer,Description for LTX-00823,A-08,B-280,PROJ-015
LTX-00824,2025-06-12T16:02:00,DEP-HEALTH,VEN-092,IT,23.1,Bank Transfer,Description for LTX-00824,A-09,B-559,PROJ-007
LTX-00825,2025-01-08T13:35:00,DEP-PWR,VEN-003,Travel,1633.84,Bank Transfer,Description for LTX-00825,A-08,B-220,PROJ-025
LTX-00826,2025-02-14T13:05:00,DEP-EDU,VEN-069,IT,760.04,Bank Transfer,Description for LTX-00826,A-08,B-544,PROJ-009
LTX-00827,2025-08-27T03:12:00,DEP-FIN,VEN-085,IT,1725.76,Bank Transfer,Description for LTX-00827,A-09,B-701,PROJ-049
LTX-00828,2025-08-01T21:16:00,DEP-PWR,VEN-042,Travel,1368.5,Bank Transfer,Description for LTX-00828,A-03,B-436,PROJ-014
LTX-00829,2025-10-14T13:32:00,DEP-HEALTH,VEN-072,Infrastructure,1918.39,Credit Card,Description for LTX-00829,A-09,B-339,PROJ-021
LTX-00830,2025-06-04T07:51:00,DEP-PWR,VEN-070,IT,1986.79,Credit Card,Description for LTX-00830,A-06,B-481,PROJ-033
LTX-00831,2025-01-06T07:43:00,DEP-EDU,VEN-067,Consulting,1999.76,Cheque,Description for LTX-00831,A-06,B-688,PROJ-032
LTX-00832,2025-01-22T22:57:00,DEP-POLICE,VEN-016,IT,719.07,Bank Transfer,Description for LTX-00832,A-04,B-711,PROJ-024
LTX-00833,2025-06-11T14:54:00,DEP-EDU,VEN-026,Travel,540.53,Cheque,Description for LTX-00833,A-01,B-216,PROJ-030
LTX-00834,2025-09-25T19:39:00,DEP-POLICE,VEN-068,IT,1207.16,Bank Transfer,Description for LTX-00834,A-00,B-741,PROJ-044
LTX-00835,2025-08-01T20:34:00,DEP-POLICE,VEN-017,IT,96.48,Bank Transfer,Description for LTX-00835,A-08,B-724,PROJ-039
LTX-00836,2025-09-30T02:48:00,DEP-PWR,VEN-086,Consulting,1943.49,Credit Card,Description for LTX-00836,A-04,B-804,PROJ-006
LTX-00837,2025-01-09T22:59:00,DEP-PWR,VEN-031,Supplies,1951.41,Cheque,Description for LTX-00837,A-09,B-532,PROJ-029
LTX-00838,2025-01-26T12:09:00,DEP-POLICE,VEN-082,IT,1993.69,Cheque,Description for LTX-00838,A-07,B-191,PROJ-018
LTX-00839,2025-06-07T01:12:00,DEP-HEALTH,VEN-045,Supplies,707.49,Bank Transfer,Description for LTX-00839,A-07,B-250,PROJ-033
LTX-00840,2025-03-27T08:35:00,DEP-FIN,VEN-036,Consulting,377.53,Bank Transfer,Description for LTX-00840,A-04,B-791,PROJ-005
LTX-00841,2025-06-05T10:57:00,DEP-FIN,VEN-016,Consulting,306.21,Credit Card,Description for LTX-00841,A-07,B-499,PROJ-042
LTX-00842,2025-10-02T17:56:00,DEP-PWR,VEN-079,Infrastructure,1712.14,Cheque,Description for LTX-00842,A-06,B-986,PROJ-024
LTX-00843,2025-05-12T11:54:00,DEP-FIN,VEN-040,Consulting,723.85,Cheque,Description for LTX-00843,A-04,B-972,PROJ-029
LTX-00844,2025-07-17T04:35:00,DEP-EDU,VEN-083,Infrastructure,1770.89,Cheque,Description for LTX-00844,A-04,B-450,PROJ-008
LTX-00845,2025-02-21T23:55:00,DEP-POLICE,VEN-065,Consulting,1869.81,Credit Card,Description for LTX-00845,A-06,B-696,PROJ-013
LTX-00846,2025-03-20T05:17:00,DEP-EDU,VEN-087,Consulting,1865.58,Cheque,Description for LTX-00846,A-01,B-514,PROJ-008
LTX-00847,2025-05-15T08:34:00,DEP-FIN,VEN-077,IT,1071.72,Bank Transfer,Description for LTX-00847,A-09,B-305,PROJ-035
LTX-00848,2025-12-06T21:58:00,DEP-PWR,VEN-064,Consulting,430.51,Bank Transfer,Description for LTX-00848,A-00,B-621,PROJ-029
LTX-00849,2025-06-27T13:43:00,DEP-FIN,VEN-097,Travel,1638.95,Credit Card,Description for LTX-00849,A-08,B-496,PROJ-006
LTX-00850,2025-06-16T18:42:00,DEP-EDU,VEN-061,Infrastructure,964.3,Cheque,Description for LTX-00850,A-09,B-280,PROJ-049
LTX-00851,2025-12-26T16:45:00,DEP-HEALTH,VEN-043,IT,195.6,Bank Transfer,Description for LTX-00851,A-01,B-347,PROJ-004
LTX-00852,2025-06-19T23:46:00,DEP-FIN,VEN-074,Infrastructure,946.53,Cheque,Description for LTX-00852,A-08,B-929,PROJ-012
LTX-00853,2025-01-15T13:45:00,DEP-POLICE,VEN-070,Consulting,1844.62,Bank Transfer,Description for LTX-00853,A-09,B-528,PROJ-023
LTX-00854,2025-08-04T23:53:00,DEP-PWR,VEN-012,Consulting,788.24,Credit Card,Description for LTX-00854,A-01,B-135,PROJ-019
LTX-00855,2025-09-20T23:37:00,DEP-PWR,VEN-032,Infrastructure,723.24,Bank Transfer,Description for LTX-00855,A-01,B-625,PROJ-030
LTX-00856,2025-08-15T20:23:00,DEP-FIN,VEN-087,IT,572.54,Cheque,Description for LTX-00856,A-06,B-372,PROJ-010
LTX-00857,2025-03-08T20:51:00,DEP-PWR,VEN-072,Consulting,212.03,Credit Card,Description for LTX-00857,A-02,B-798,PROJ-042
LTX-00858,2025-02-24T08:30:00,DEP-PWR,VEN-029,Supplies,580.58,Bank Transfer,Description for LTX-00858,A-02,B-755,PROJ-024
LTX-00859,2025-10-30T04:32:00,DEP-EDU,VEN-014,Supplies,1191.47,Cheque,Description for LTX-00859,A-06,B-169,PROJ-040
LTX-00860,2025-04-06T16:19:00,DEP-POLICE,VEN-002,Infrastructure,1081.12,Credit Card,Description for LTX-00860,A-05,B-274,PROJ-029
LTX-00861,2025-01-20T12:22:00,DEP-EDU,VEN-071,Supplies,40.69,Cheque,Description for LTX-00861,A-02,B-852,PROJ-018
LTX-00862,2025-11-13T15:30:00,DEP-HEALTH,VEN-038,Supplies,1383.06,Cheque,Description for LTX-00862,A-04,B-333,PROJ-038
LTX-00863,2025-10-10T18:23:00,DEP-HEALTH,VEN-085,Consulting,1304.09,Credit Card,Description for LTX-00863,A-05,B-189,PROJ-003
LTX-00864,2025-03-10T18:48:00,DEP-EDU,VEN-005,Supplies,562.8,Bank Transfer,Description for LTX-00864,A-00,B-477,PROJ-005
LTX-00865,2025-05-24T08:30:00,DEP-POLICE,VEN-038,Supplies,386.76,Credit Card,Description for LTX-00865,A-03,B-908,PROJ-019
LTX-00866,2025-07-29T21:54:00,DEP-HEALTH,VEN-020,Infrastructure,1070.59,Credit Card,Description for LTX-00866,A-02,B-842,PROJ-030
LTX-00867,2025-08-04T17:10:00,DEP-HEALTH,VEN-056,Supplies,1939.81,Cheque,Description for LTX-00867,A-05,B-198,PROJ-003
LTX-00868,2025-02-27T19:58:00,DEP-PWR,VEN-032,Infrastructure,127.32,Credit Card,Description for LTX-00868,A-03,B-513,PROJ-007
LTX-00869,2025-08-12T01:07:00,DEP-HEALTH,VEN-024,IT,1994.96,Bank Transfer,Description for LTX-00869,A-06,B-581,PROJ-041
LTX-00870,2025-10-01T21:57:00,DEP-FIN,VEN-003,Infrastructure,1997.5,Cheque,Description for LTX-00870,A-04,B-660,PROJ-045
LTX-00871,2025-05-11T23:45:00,DEP-EDU,VEN-045,Travel,303.83,Credit Card,Description for LTX-00871,A-07,B-269,PROJ-006
LTX-00872,2025-07-02T10:49:00,DEP-PWR,VEN-085,Travel,402.77,Bank Transfer,Description for LTX-00872,A-05,B-913,PROJ-023
LTX-00873,2025-10-18T13:03:00,DEP-PWR,VEN-096,IT,881.84,Cheque,Description for LTX-00873,A-06,B-923,PROJ-011
LTX-00874,2025-05-09T06:56:00,DEP-POLICE,VEN-097,Consulting,1786.02,Bank Transfer,Description for LTX-00874,A-07,B-537,PROJ-039
LTX-00875,2025-05-30T09:47:00,DEP-HEALTH,VEN-047,Travel,18.68,Bank Transfer,Description for LTX-00875,A-05,B-950,PROJ-021
LTX-00876,2025-08-18T15:55:00,DEP-POLICE,VEN-041,Infrastructure,1014.93,Cheque,Description for LTX-00876,A-02,B-288,PROJ-035
LTX-00877,2025-05-15T11:08:00,DEP-HEALTH,VEN-041,Consulting,116.37,Cheque,Description for LTX-00877,A-08,B-790,PROJ-006
LTX-00878,2025-01-23T03:18:00,DEP-POLICE,VEN-039,Supplies,1259.62,Bank Transfer,Description for LTX-00878,A-00,B-891,PROJ-043
LTX-00879,2025-09-06T00:11:00,DEP-POLICE,VEN-045,Consulting,1008.33,Credit Card,Description for LTX-00879,A-09,B-199,PROJ-022
LTX-00880,2025-10-04T13:10:00,DEP-POLICE,VEN-014,Consulting,370.97,Credit Card,Description for LTX-00880,A-09,B-132,PROJ-032
LTX-00881,2025-11-23T14:24:00,DEP-FIN,VEN-000,Supplies,1125.63,Credit Card,Description for LTX-00881,A-07,B-636,PROJ-014
LTX-00882,2025-06-11T00:29:00,DEP-HEALTH,VEN-068,Travel,1588.7,Bank Transfer,Description for LTX-00882,A-07,B-339,PROJ-031
LTX-00883,2025-08-16T09:21:00,DEP-HEALTH,VEN-071,Consulting,1137.42,Credit Card,Description for LTX-00883,A-00,B-245,PROJ-044
LTX-00884,2025-08-06T05:01:00,DEP-POLICE,VEN-023,Infrastructure,222.92,Cheque,Description for LTX-00884,A-03,B-624,PROJ-050
LTX-00885,2025-03-04T03:55:00,DEP-HEALTH,VEN-089,Travel,650.0,Credit Card,Description for LTX-00885,A-03,B-646,PROJ-008
LTX-00886,2025-09-07T01:17:00,DEP-HEALTH,VEN-087,Travel,1743.62,Bank Transfer,Description for LTX-00886,A-05,B-825,PROJ-008
LTX-00887,2025-03-28T03:27:00,DEP-HEALTH,VEN-068,Consulting,894.18,Bank Transfer,Description for LTX-00887,A-03,B-406,PROJ-004
LTX-00888,2025-05-20T04:26:00,DEP-FIN,VEN-094,Infrastructure,1721.91,Credit Card,Description for LTX-00888,A-00,B-481,PROJ-018
LTX-00889,2025-10-02T00:55:00,DEP-POLICE,VEN-004,Infrastructure,857.18,Cheque,Description for LTX-00889,A-03,B-440,PROJ-022
LTX-00890,2025-08-20T02:10:00,DEP-POLICE,VEN-035,Consulting,1385.38,Bank Transfer,Description for LTX-00890,A-01,B-712,PROJ-048
LTX-00891,2025-04-01T05:41:00,DEP-POLICE,VEN-013,IT,1876.35,Cheque,Description for LTX-00891,A-01,B-175,PROJ-012
LTX-00892,2025-06-26T12:04:00,DEP-FIN,VEN-033,Travel,1347.16,Credit Card,Description for LTX-00892,A-06,B-556,PROJ-027
LTX-00893,2025-08-11T12:58:00,DEP-FIN,VEN-092,Travel,1682.36,Bank Transfer,Description for LTX-00893,A-07,B-798,PROJ-023
LTX-00894,2025-02-03T21:14:00,DEP-POLICE,VEN-020,Consulting,1734.02,Bank Transfer,Description for LTX-00894,A-09,B-184,PROJ-033
LTX-00895,2025-12-09T12:20:00,DEP-PWR,VEN-093,Consulting,466.91,Bank Transfer,Description for LTX-00895,A-02,B-345,PROJ-043
LTX-00896,2025-02-18T13:24:00,DEP-HEALTH,VEN-089,Supplies,392.65,Credit Card,Description for LTX-00896,A-01,B-264,PROJ-042
LTX-00897,2025-09-13T06:47:00,DEP-EDU,VEN-088,Consulting,482.3,Cheque,Description for LTX-00897,A-07,B-377,PROJ-026
LTX-00898,2025-06-14T09:21:00,DEP-PWR,VEN-091,Supplies,716.1,Cheque,Description for LTX-00898,A-05,B-792,PROJ-045
LTX-00899,2025-01-29T21:27:00,DEP-FIN,VEN-082,Infrastructure,1329.85,Bank Transfer,Description for LTX-00899,A-05,B-821,PROJ-047
LTX-00900,2025-06-03T10:42:00,DEP-POLICE,VEN-012,Travel,62007.84,Cheque,Description for LTX-00900,A-07,B-817,PROJ-036
LTX-00901,2025-10-01T14:18:00,DEP-FIN,VEN-067,Infrastructure,123.64,Cheque,Description for LTX-00901,A-08,B-166,PROJ-021
LTX-00902,2025-11-10T03:06:00,DEP-POLICE,VEN-079,Infrastructure,745.9,Bank Transfer,Description for LTX-00902,A-04,B-696,PROJ-002
LTX-00903,2025-08-06T22:17:00,DEP-FIN,VEN-050,IT,816.99,Bank Transfer,Description for LTX-00903,A-02,B-678,PROJ-044
LTX-00904,2025-02-25T09:00:00,DEP-HEALTH,VEN-007,Consulting,828.89,Credit Card,Description for LTX-00904,A-05,B-673,PROJ-018
LTX-00905,2025-06-08T19:58:00,DEP-FIN,VEN-048,Travel,1081.77,Credit Card,Description for LTX-00905,A-09,B-301,PROJ-019
LTX-00906,2025-08-19T11:32:00,DEP-EDU,VEN-070,Travel,1279.97,Cheque,Description for LTX-00906,A-03,B-280,PROJ-027
LTX-00907,2025-12-14T18:22:00,DEP-FIN,VEN-033,Infrastructure,1856.33,Cheque,Description for LTX-00907,A-05,B-405,PROJ-041
LTX-00908,2025-07-10T04:46:00,DEP-POLICE,VEN-036,Supplies,401.62,Credit Card,Description for LTX-00908,A-06,B-215,PROJ-044
LTX-00909,2025-07-07T06:20:00,DEP-PWR,VEN-008,Travel,946.89,Bank Transfer,Description for LTX-00909,A-06,B-253,PROJ-041
LTX-00910,2025-06-12T15:50:00,DEP-PWR,VEN-057,IT,1711.37,Cheque,Description for LTX-00910,A-03,B-114,PROJ-041
LTX-00911,2025-02-20T05:29:00,DEP-POLICE,VEN-053,Consulting,719.45,Bank Transfer,Description for LTX-00911,A-05,B-612,PROJ-026
LTX-00912,2025-05-20T10:38:00,DEP-EDU,VEN-039,Consulting,1568.52,Credit Card,Description for LTX-00912,A-06,B-573,PROJ-018
LTX-00913,2025-09-10T06:02:00,DEP-EDU,VEN-036,Infrastructure,382.44,Cheque,Description for LTX-00913,A-01,B-589,PROJ-017
LTX-00914,2025-02-11T16:31:00,DEP-POLICE,VEN-027,IT,724.15,Credit Card,Description for LTX-00914,A-06,B-175,PROJ-037
LTX-00915,2025-06-23T14:25:00,DEP-HEALTH,VEN-051,Travel,1651.36,Credit Card,Description for LTX-00915,A-07,B-721,PROJ-016
LTX-00916,2025-07-15T02:08:00,DEP-EDU,VEN-075,Supplies,980.48,Cheque,Description for LTX-00916,A-06,B-807,PROJ-025
LTX-00917,2025-05-23T11:05:00,DEP-POLICE,VEN-030,Travel,1585.73,Cheque,Description for LTX-00917,A-01,B-303,PROJ-044
LTX-00918,2025-02-19T15:46:00,DEP-EDU,VEN-038,Infrastructure,475.44,Credit Card,Description for LTX-00918,A-07,B-877,PROJ-011
LTX-00919,2025-10-19T21:23:00,DEP-POLICE,VEN-003,Travel,381.69,Cheque,Description for LTX-00919,A-05,B-298,PROJ-008
LTX-00920,2025-11-03T18:57:00,DEP-HEALTH,VEN-066,Travel,744.66,Cheque,Description for LTX-00920,A-04,B-453,PROJ-006
LTX-00921,2025-06-11T17:20:00,DEP-HEALTH,VEN-094,Infrastructure,75.62,Cheque,Description for LTX-00921,A-05,B-285,PROJ-032
LTX-00922,2025-09-11T22:43:00,DEP-HEALTH,VEN-030,Consulting,977.85,Cheque,Description for LTX-00922,A-08,B-227,PROJ-025
LTX-00923,2025-05-06T00:47:00,DEP-FIN,VEN-015,Infrastructure,1643.43,Bank Transfer,Description for LTX-00923,A-09,B-328,PROJ-039
LTX-00924,2025-08-01T02:57:00,DEP-HEALTH,VEN-082,Infrastructure,1954.46,Bank Transfer,Description for LTX-00924,A-01,B-568,PROJ-004
LTX-00925,2025-01-31T19:27:00,DEP-FIN,VEN-073,Supplies,848.4,Bank Transfer,Description for LTX-00925,A-07,B-928,PROJ-038
LTX-00926,2025-02-17T18:46:00,DEP-FIN,VEN-030,Consulting,1924.71,Cheque,Description for LTX-00926,A-05,B-826,PROJ-030
LTX-00927,2025-07-03T03:30:00,DEP-FIN,VEN-075,Travel,856.7,Cheque,Description for LTX-00927,A-01,B-945,PROJ-008
LTX-00928,2025-02-19T18:41:00,DEP-POLICE,VEN-093,IT,207.47,Credit Card,Description for LTX-00928,A-07,B-519,PROJ-010
LTX-00929,2025-07-17T01:54:00,DEP-HEALTH,VEN-008,Consulting,681.7,Bank Transfer,Description for LTX-00929,A-06,B-555,PROJ-022
LTX-00930,2025-03-29T17:31:00,DEP-HEALTH,VEN-060,Consulting,207.81,Cheque,Description for LTX-00930,A-08,B-727,PROJ-024
LTX-00931,2025-02-22T02:18:00,DEP-PWR,VEN-055,Infrastructure,360.04,Credit Card,Description for LTX-00931,A-09,B-265,PROJ-045
LTX-00932,2025-11-01T02:28:00,DEP-FIN,VEN-053,IT,589.35,Cheque,Description for LTX-00932,A-01,B-440,PROJ-007
LTX-00933,2025-11-05T23:53:00,DEP-POLICE,VEN-047,Supplies,1305.2,Cheque,Description for LTX-00933,A-02,B-244,PROJ-025
LTX-00934,2025-08-06T16:23:00,DEP-HEALTH,VEN-056,Travel,1058.39,Credit Card,Description for LTX-00934,A-05,B-591,PROJ-026
LTX-00935,2025-12-08T04:35:00,DEP-EDU,VEN-044,Travel,1227.26,Credit Card,Description for LTX-00935,A-02,B-912,PROJ-013
LTX-00936,2025-04-27T02:37:00,DEP-EDU,VEN-070,Travel,467.28,Credit Card,Description for LTX-00936,A-06,B-791,PROJ-036
LTX-00937,2025-03-18T00:38:00,DEP-FIN,VEN-018,IT,1487.03,Bank Transfer,Description for LTX-00937,A-08,B-811,PROJ-009
LTX-00938,2025-02-20T15:12:00,DEP-PWR,VEN-097,IT,1923.59,Credit Card,Description for LTX-00938,A-08,B-138,PROJ-050
LTX-00939,2025-06-12T01:35:00,DEP-PWR,VEN-084,Consulting,299.5,Credit Card,Description for LTX-00939,A-06,B-320,PROJ-030
LTX-00940,2025-07-19T17:34:00,DEP-PWR,VEN-018,Infrastructure,1420.8,Credit Card,Description for LTX-00940,A-09,B-736,PROJ-027
LTX-00941,2025-04-09T06:59:00,DEP-PWR,VEN-046,Infrastructure,885.47,Cheque,Description for LTX-00941,A-04,B-926,PROJ-037
LTX-00942,2025-12-23T12:33:00,DEP-FIN,VEN-094,IT,483.05,Bank Transfer,Description for LTX-00942,A-01,B-684,PROJ-044
LTX-00943,2025-11-25T00:01:00,DEP-HEALTH,VEN-014,Supplies,1212.58,Cheque,Description for LTX-00943,A-07,B-782,PROJ-042
LTX-00944,2025-07-15T14:11:00,DEP-POLICE,VEN-046,Supplies,151.85,Cheque,Description for LTX-00944,A-08,B-910,PROJ-021
LTX-00945,2025-03-15T19:59:00,DEP-FIN,VEN-029,Supplies,576.13,Credit Card,Description for LTX-00945,A-05,B-233,PROJ-038
LTX-00946,2025-06-01T23:51:00,DEP-FIN,VEN-026,Infrastructure,763.98,Cheque,Description for LTX-00946,A-09,B-145,PROJ-011
LTX-00947,2025-09-24T09:05:00,DEP-HEALTH,VEN-081,Travel,231.49,Credit Card,Description for LTX-00947,A-05,B-354,PROJ-021
LTX-00948,2025-06-23T21:19:00,DEP-PWR,VEN-011,Supplies,452.79,Cheque,Description for LTX-00948,A-05,B-776,PROJ-001
LTX-00949,2025-03-03T22:20:00,DEP-POLICE,VEN-046,IT,318.24,Cheque,Description for LTX-00949,A-09,B-311,PROJ-018
LTX-00950,2025-05-12T18:54:00,DEP-EDU,VEN-063,IT,1422.3,Cheque,Description for LTX-00950,A-06,B-530,PROJ-025
LTX-00951,2025-02-04T22:29:00,DEP-FIN,VEN-049,Infrastructure,1680.51,Credit Card,Description for LTX-00951,A-00,B-441,PROJ-034
LTX-00952,2025-09-27T14:28:00,DEP-FIN,VEN-046,IT,942.26,Bank Transfer,Description for LTX-00952,A-09,B-219,PROJ-015
LTX-00953,2025-05-08T05:21:00,DEP-EDU,VEN-079,Infrastructure,649.32,Bank Transfer,Description for LTX-00953,A-02,B-151,PROJ-039
LTX-00954,2025-03-24T20:48:00,DEP-PWR,VEN-062,Supplies,1513.15,Bank Transfer,Description for LTX-00954,A-06,B-402,PROJ-019
LTX-00955,2025-06-19T22:22:00,DEP-EDU,VEN-068,IT,491.9,Credit Card,Description for LTX-00955,A-01,B-931,PROJ-031
LTX-00956,2025-07-17T01:08:00,DEP-FIN,VEN-098,Travel,1681.64,Cheque,Description for LTX-00956,A-09,B-668,PROJ-032
LTX-00957,2025-08-21T00:20:00,DEP-PWR,VEN-003,Consulting,1163.88,Bank Transfer,Description for LTX-00957,A-01,B-464,PROJ-003
LTX-00958,2025-04-16T12:05:00,DEP-FIN,VEN-077,Infrastructure,153.21,Bank Transfer,Description for LTX-00958,A-00,B-474,PROJ-050
LTX-00959,2025-08-16T16:42:00,DEP-PWR,VEN-058,Infrastructure,427.31,Cheque,Description for LTX-00959,A-01,B-682,PROJ-018
LTX-00960,2025-07-05T15:55:00,DEP-EDU,VEN-009,IT,1168.33,Credit Card,Description for LTX-00960,A-07,B-365,PROJ-044
LTX-00961,2025-06-27T15:46:00,DEP-HEALTH,VEN-034,Consulting,1927.06,Bank Transfer,Description for LTX-00961,A-00,B-948,PROJ-003
LTX-00962,2025-05-25T16:34:00,DEP-PWR,VEN-034,Travel,450.76,Cheque,Description for LTX-00962,A-07,B-902,PROJ-022
LTX-00963,2025-04-14T17:25:00,DEP-POLICE,VEN-085,Consulting,398.91,Cheque,Description for LTX-00963,A-07,B-588,PROJ-040
LTX-00964,2025-09-01T01:13:00,DEP-PWR,VEN-099,Supplies,1491.24,Cheque,Description for LTX-00964,A-00,B-969,PROJ-044
LTX-00965,2025-10-11T12:38:00,DEP-FIN,VEN-008,Infrastructure,463.22,Cheque,Description for LTX-00965,A-04,B-358,PROJ-021
